qseqid,sseqid,pident,qstart,qend,sstart,send,evalue,bitscore,length,qlen,qcovs,slen
Seq_61_LinJ.08,LinJ.24,100.0,2,20,346139,346121,0.82,36.2,19,2018,2,863815
Seq_61_LinJ.08,LinJ.20,84.211,1885,1921,697072,697036,0.82,36.2,38,2018,2,731244
Seq_61_LinJ.08,LinJ.08,100.0,1977,1995,476341,476359,0.82,36.2,19,2018,100,515747
Seq_65_LinJ.08,LinJ.26,95.455,1767,1788,803520,803541,0.82,36.2,22,2015,5,1055293
Seq_61_LinJ.08,LinJ.19,95.455,1981,2002,367122,367143,0.82,36.2,22,2018,3,706124
Seq_61_LinJ.08,LinJ.30,87.5,554,583,149110,149079,0.82,36.2,32,2018,4,1353302
Seq_61_LinJ.08,LinJ.19,95.455,1981,2002,363538,363559,0.82,36.2,22,2018,3,706124
Seq_61_LinJ.08,LinJ.19,95.455,1981,2002,361044,361065,0.82,36.2,22,2018,3,706124
Seq_61_LinJ.08,LinJ.19,95.455,1981,2002,354956,354977,0.82,36.2,22,2018,3,706124
Seq_61_LinJ.08,LinJ.26,95.455,1770,1791,791530,791551,0.82,36.2,22,2018,6,1055293
Seq_61_LinJ.08,LinJ.36,95.455,539,560,641264,641243,0.82,36.2,22,2018,4,2743073
Seq_61_LinJ.08,LinJ.19,95.455,1981,2002,353870,353891,0.82,36.2,22,2018,3,706124
Seq_61_LinJ.08,LinJ.19,95.455,1981,2002,351688,351709,0.82,36.2,22,2018,3,706124
Seq_61_LinJ.08,LinJ.31,85.714,73,106,303662,303696,0.82,36.2,35,2018,89,1529246
Seq_61_LinJ.08,LinJ.19,95.455,1981,2002,349514,349535,0.82,36.2,22,2018,3,706124
Seq_61_LinJ.08,LinJ.19,95.455,1981,2002,348427,348448,0.82,36.2,22,2018,3,706124
Seq_61_LinJ.08,LinJ.19,100.0,1978,1996,304215,304233,0.82,36.2,19,2018,3,706124
Seq_65_LinJ.08,LinJ.22,100.0,897,915,346718,346700,0.82,36.2,19,2015,5,782154
Seq_65_LinJ.08,LinJ.34,85.714,1289,1321,1135601,1135635,0.82,36.2,35,2015,95,1852095
Seq_65_LinJ.08,LinJ.08,87.097,390,420,342278,342308,0.82,36.2,31,2015,100,515747
Seq_68_LinJ.08,LinJ.19,100.0,1974,1992,304215,304233,0.82,36.2,19,2014,3,706124
Seq_65_LinJ.08,LinJ.08,87.097,390,420,326760,326790,0.82,36.2,31,2015,100,515747
Seq_65_LinJ.08,LinJ.08,87.097,390,420,331931,331961,0.82,36.2,31,2015,100,515747
Seq_65_LinJ.08,LinJ.25,87.097,834,864,515172,515142,0.82,36.2,31,2015,4,895083
Seq_65_LinJ.08,LinJ.28,84.615,123,160,142686,142650,0.82,36.2,39,2015,2,1205031
Seq_65_LinJ.08,LinJ.07,89.655,1857,1885,393242,393269,0.82,36.2,29,2015,1,592866
Seq_65_LinJ.08,LinJ.19,95.455,1978,1999,361044,361065,0.82,36.2,22,2015,3,706124
Seq_65_LinJ.08,LinJ.24,100.0,2,20,346139,346121,0.82,36.2,19,2015,2,863815
Seq_65_LinJ.08,LinJ.19,95.455,1978,1999,364626,364647,0.82,36.2,22,2015,3,706124
Seq_68_LinJ.08,LinJ.28,84.615,123,160,142686,142650,0.82,36.2,39,2014,2,1205031
Seq_65_LinJ.08,LinJ.34,95.652,1884,1906,706414,706393,0.82,36.2,23,2015,95,1852095
Seq_65_LinJ.08,LinJ.35,95.455,1767,1788,989521,989542,0.82,36.2,22,2015,2,2019672
Seq_65_LinJ.08,LinJ.13,100.0,35,53,218953,218935,0.82,36.2,19,2015,4,659814
Seq_65_LinJ.08,LinJ.26,92.308,1762,1787,209108,209084,0.82,36.2,26,2015,5,1055293
Seq_65_LinJ.08,LinJ.26,95.455,1767,1788,791530,791551,0.82,36.2,22,2015,5,1055293
Seq_65_LinJ.08,LinJ.36,95.455,536,557,641264,641243,0.82,36.2,22,2015,5,2743073
Seq_65_LinJ.08,LinJ.36,100.0,1866,1884,1951650,1951668,0.82,36.2,19,2015,5,2743073
Seq_65_LinJ.08,LinJ.25,87.097,831,861,161752,161782,0.82,36.2,31,2015,4,895083
Seq_65_LinJ.08,LinJ.27,81.633,1768,1811,1001924,1001971,0.82,36.2,49,2015,2,1175412
Seq_61_LinJ.08,LinJ.35,95.455,1770,1791,989521,989542,0.82,36.2,22,2018,2,2019672
Seq_50_LinJ.08,LinJ.34,95.238,447,467,893086,893066,0.82,34.4,21,573,33,1852095
Seq_50_LinJ.08,LinJ.26,91.667,378,401,213012,213035,0.82,34.4,24,573,16,1055293
Seq_50_LinJ.08,LinJ.18,92.0,448,471,225404,225380,0.82,34.4,25,573,16,720431
Seq_50_LinJ.08,LinJ.34,75.641,215,289,242101,242176,0.82,34.4,78,573,33,1852095
Seq_50_LinJ.08,LinJ.31,78.846,7,58,795301,795252,0.82,34.4,52,573,17,1529246
Seq_50_LinJ.08,LinJ.16,95.238,441,461,413400,413380,0.82,34.4,21,573,31,688184
Seq_65_LinJ.08,LinJ.19,95.455,1978,1999,367122,367143,0.82,36.2,22,2015,3,706124
Seq_50_LinJ.08,LinJ.08,100.0,108,125,480793,480776,0.82,34.4,18,573,100,515747
Seq_61_LinJ.08,LinJ.34,87.097,837,867,847562,847592,0.82,36.2,31,2018,91,1852095
Seq_68_LinJ.08,LinJ.34,75.0,407,482,516932,516857,0.82,36.2,76,2014,95,1852095
Seq_61_LinJ.08,LinJ.28,84.615,123,160,142686,142650,0.82,36.2,39,2018,2,1205031
Seq_61_LinJ.08,LinJ.27,81.633,1771,1814,1001924,1001971,0.82,36.2,49,2018,2,1175412
Seq_61_LinJ.08,LinJ.26,92.308,1765,1790,209108,209084,0.82,36.2,26,2018,6,1055293
Seq_65_LinJ.08,LinJ.19,95.455,1978,1999,368210,368231,0.82,36.2,22,2015,3,706124
Seq_68_LinJ.08,LinJ.08,87.097,389,419,326760,326790,0.82,36.2,31,2014,100,515747
Seq_68_LinJ.08,LinJ.08,87.097,389,419,331931,331961,0.82,36.2,31,2014,100,515747
Seq_68_LinJ.08,LinJ.25,87.097,833,863,515172,515142,0.82,36.2,31,2014,4,895083
Seq_68_LinJ.08,LinJ.30,87.5,550,579,149110,149079,0.82,36.2,32,2014,4,1353302
Seq_65_LinJ.08,LinJ.19,95.455,1978,1999,353870,353891,0.82,36.2,22,2015,3,706124
Seq_68_LinJ.08,LinJ.34,95.652,1883,1905,706414,706393,0.82,36.2,23,2014,95,1852095
Seq_68_LinJ.08,LinJ.29,81.395,1,43,578812,578854,0.82,36.2,43,2014,52,1272419
Seq_68_LinJ.08,LinJ.29,81.395,1,43,572409,572451,0.82,36.2,43,2014,52,1272419
Seq_68_LinJ.08,LinJ.29,81.395,1,43,566043,566085,0.82,36.2,43,2014,52,1272419
Seq_68_LinJ.08,LinJ.31,85.714,73,106,303662,303696,0.82,36.2,35,2014,89,1529246
Seq_68_LinJ.08,LinJ.08,100.0,1973,1991,476341,476359,0.82,36.2,19,2014,100,515747
Seq_68_LinJ.08,LinJ.19,95.455,1977,1998,363538,363559,0.82,36.2,22,2014,3,706124
Seq_68_LinJ.08,LinJ.19,95.455,1977,1998,361044,361065,0.82,36.2,22,2014,3,706124
Seq_68_LinJ.08,LinJ.19,95.455,1977,1998,354956,354977,0.82,36.2,22,2014,3,706124
Seq_68_LinJ.08,LinJ.35,95.455,1766,1787,989521,989542,0.82,36.2,22,2014,2,2019672
Seq_68_LinJ.08,LinJ.36,100.0,1865,1883,1951650,1951668,0.82,36.2,19,2014,5,2743073
Seq_68_LinJ.08,LinJ.36,95.455,535,556,641264,641243,0.82,36.2,22,2014,5,2743073
Seq_68_LinJ.08,LinJ.19,95.455,1977,1998,348427,348448,0.82,36.2,22,2014,3,706124
Seq_68_LinJ.08,LinJ.34,85.714,1288,1320,1135601,1135635,0.82,36.2,35,2014,95,1852095
Seq_65_LinJ.08,LinJ.19,95.455,1978,1999,351688,351709,0.82,36.2,22,2015,3,706124
Seq_68_LinJ.08,LinJ.19,95.455,1977,1998,368210,368231,0.82,36.2,22,2014,3,706124
Seq_68_LinJ.08,LinJ.13,100.0,35,53,218953,218935,0.82,36.2,19,2014,4,659814
Seq_68_LinJ.08,LinJ.07,89.655,1856,1884,393242,393269,0.82,36.2,29,2014,1,592866
Seq_65_LinJ.08,LinJ.08,87.097,390,420,337104,337134,0.82,36.2,31,2015,100,515747
Seq_65_LinJ.08,LinJ.30,87.5,551,580,149110,149079,0.82,36.2,32,2015,4,1353302
Seq_65_LinJ.08,LinJ.34,87.097,834,864,847562,847592,0.82,36.2,31,2015,95,1852095
Seq_65_LinJ.08,LinJ.19,95.455,1978,1999,354956,354977,0.82,36.2,22,2015,3,706124
Seq_305_LinJ.26,LinJ.30,91.667,10,33,292860,292837,0.84,34.4,24,589,11,1353302
Seq_305_LinJ.26,LinJ.34,100.0,305,322,1598769,1598786,0.84,34.4,18,589,3,1852095
Seq_23_LinJ.04,LinJ.35,100.0,485,502,246188,246205,0.91,34.4,18,637,40,2019672
Seq_23_LinJ.04,LinJ.23,87.097,68,98,286776,286805,0.91,34.4,31,637,33,786683
Seq_23_LinJ.04,LinJ.08,86.667,149,178,491417,491388,0.91,34.4,30,637,23,515747
Seq_23_LinJ.04,LinJ.08,86.667,149,178,503472,503443,0.91,34.4,30,637,23,515747
Seq_23_LinJ.04,LinJ.32,88.889,68,94,886522,886548,0.91,34.4,27,637,29,1544760
Seq_23_LinJ.04,LinJ.23,77.778,15,77,693614,693557,0.91,34.4,63,637,33,786683
Seq_23_LinJ.04,LinJ.23,77.778,15,77,676841,676784,0.91,34.4,63,637,33,786683
Seq_23_LinJ.04,LinJ.34,85.714,275,308,938641,938673,0.91,34.4,35,637,27,1852095
Seq_23_LinJ.04,LinJ.18,100.0,50,67,275915,275932,0.91,34.4,18,637,22,720431
Seq_23_LinJ.04,LinJ.23,77.778,15,77,672719,672662,0.91,34.4,63,637,33,786683
Seq_23_LinJ.04,LinJ.14,85.294,15,48,558411,558380,0.91,34.4,34,637,9,656132
Seq_23_LinJ.04,LinJ.13,80.392,15,65,599903,599859,0.91,34.4,51,637,14,659814
Seq_23_LinJ.04,LinJ.13,86.667,9,38,587241,587270,0.91,34.4,30,637,14,659814
Seq_23_LinJ.04,LinJ.28,91.667,213,236,539312,539335,0.91,34.4,24,637,16,1205031
Seq_23_LinJ.04,LinJ.24,91.667,213,236,462163,462140,0.91,34.4,24,637,30,863815
Seq_23_LinJ.04,LinJ.24,87.097,289,319,303145,303117,0.91,34.4,31,637,30,863815
Seq_23_LinJ.04,LinJ.24,87.097,289,319,283794,283766,0.91,34.4,31,637,30,863815
Seq_23_LinJ.04,LinJ.36,100.0,78,95,102638,102621,0.91,34.4,18,637,32,2743073
Seq_23_LinJ.04,LinJ.33,75.0,162,236,1140770,1140695,0.91,34.4,76,637,25,1532318
Seq_23_LinJ.04,LinJ.36,91.667,25,48,1922944,1922921,0.91,34.4,24,637,32,2743073
Seq_23_LinJ.04,LinJ.08,86.667,149,178,487701,487672,0.91,34.4,30,637,23,515747
Seq_23_LinJ.04,LinJ.24,91.667,213,236,464056,464079,0.91,34.4,24,637,30,863815
Seq_23_LinJ.04,LinJ.20,88.889,15,41,419499,419473,0.91,34.4,27,637,29,731244
Seq_23_LinJ.04,LinJ.20,85.714,50,81,180631,180664,0.91,34.4,35,637,29,731244
Seq_23_LinJ.04,LinJ.20,82.927,56,96,174813,174776,0.91,34.4,41,637,29,731244
Seq_23_LinJ.04,LinJ.09,81.395,162,203,505879,505921,0.91,34.4,43,637,9,581924
Seq_23_LinJ.04,LinJ.29,92.0,67,90,71782,71758,0.91,34.4,25,637,34,1272419
Seq_23_LinJ.04,LinJ.05,77.193,144,200,442410,442466,0.91,34.4,57,637,12,467714
Seq_23_LinJ.04,LinJ.08,86.667,149,178,514363,514334,0.91,34.4,30,637,23,515747
Seq_23_LinJ.04,LinJ.20,82.927,56,96,105183,105146,0.91,34.4,41,637,29,731244
Seq_23_LinJ.04,LinJ.08,86.667,149,178,376554,376583,0.91,34.4,30,637,23,515747
Seq_23_LinJ.04,LinJ.36,92.0,198,222,1384283,1384261,0.91,34.4,25,637,32,2743073
Seq_23_LinJ.04,LinJ.36,89.286,289,316,1331076,1331101,0.91,34.4,28,637,32,2743073
Seq_23_LinJ.04,LinJ.16,87.5,276,305,147540,147569,0.91,34.4,32,637,28,688184
Seq_23_LinJ.04,LinJ.16,87.5,276,305,141624,141653,0.91,34.4,32,637,28,688184
Seq_23_LinJ.04,LinJ.36,82.927,279,316,416408,416368,0.91,34.4,41,637,32,2743073
Seq_23_LinJ.04,LinJ.36,89.286,71,98,1063725,1063751,0.91,34.4,28,637,32,2743073
Seq_23_LinJ.04,LinJ.10,78.431,150,200,477360,477310,0.91,34.4,51,637,30,588579
Seq_23_LinJ.04,LinJ.10,95.238,465,485,111000,110980,0.91,34.4,21,637,30,588579
Seq_23_LinJ.04,LinJ.20,83.333,291,332,717252,717287,0.91,34.4,42,637,29,731244
Seq_23_LinJ.04,LinJ.05,77.193,144,200,452067,452011,0.91,34.4,57,637,12,467714
Seq_23_LinJ.04,LinJ.32,91.667,272,295,287390,287367,0.91,34.4,24,637,29,1544760
Seq_23_LinJ.04,LinJ.08,95.238,10,30,453163,453143,0.91,34.4,21,637,23,515747
Seq_23_LinJ.04,LinJ.24,89.286,274,299,283538,283565,0.91,34.4,28,637,30,863815
Seq_23_LinJ.04,LinJ.29,84.211,61,98,1113608,1113575,0.91,34.4,38,637,34,1272419
Seq_23_LinJ.04,LinJ.25,91.667,213,236,559977,560000,0.91,34.4,24,637,22,895083
Seq_23_LinJ.04,LinJ.25,91.667,213,236,543485,543508,0.91,34.4,24,637,22,895083
Seq_23_LinJ.04,LinJ.25,91.667,213,236,510272,510295,0.91,34.4,24,637,22,895083
Seq_23_LinJ.04,LinJ.29,84.211,61,98,1111001,1110967,0.91,34.4,38,637,34,1272419
Seq_23_LinJ.04,LinJ.29,84.211,61,98,1103983,1104016,0.91,34.4,38,637,34,1272419
Seq_23_LinJ.04,LinJ.29,84.211,61,98,1077498,1077531,0.91,34.4,38,637,34,1272419
Seq_23_LinJ.04,LinJ.05,77.193,144,200,445654,445710,0.91,34.4,57,637,12,467714
Seq_23_LinJ.04,LinJ.32,100.0,298,315,790802,790819,0.91,34.4,18,637,29,1544760
Seq_23_LinJ.04,LinJ.13,86.667,9,38,558196,558225,0.91,34.4,30,637,14,659814
Seq_23_LinJ.04,LinJ.20,82.927,56,96,112656,112693,0.91,34.4,41,637,29,731244
Seq_23_LinJ.04,LinJ.20,82.927,56,96,121744,121707,0.91,34.4,41,637,29,731244
Seq_23_LinJ.04,LinJ.20,82.927,56,96,135198,135161,0.91,34.4,41,637,29,731244
Seq_23_LinJ.04,LinJ.08,86.667,149,178,403766,403795,0.91,34.4,30,637,23,515747
Seq_23_LinJ.04,LinJ.08,89.286,3,30,440865,440890,0.91,34.4,28,637,23,515747
Seq_23_LinJ.04,LinJ.08,95.238,10,30,444306,444286,0.91,34.4,21,637,23,515747
Seq_23_LinJ.04,LinJ.08,89.286,3,30,449306,449331,0.91,34.4,28,637,23,515747
Seq_23_LinJ.04,LinJ.13,86.667,9,38,578475,578504,0.91,34.4,30,637,14,659814
Seq_23_LinJ.04,LinJ.29,84.211,61,98,1066167,1066200,0.91,34.4,38,637,34,1272419
Seq_23_LinJ.04,LinJ.13,86.667,9,38,485746,485775,0.91,34.4,30,637,14,659814
Seq_23_LinJ.04,LinJ.31,76.471,325,390,1045192,1045258,0.91,34.4,68,637,46,1529246
Seq_23_LinJ.04,LinJ.21,95.238,67,87,73446,73466,0.91,34.4,21,637,44,764861
Seq_23_LinJ.04,LinJ.13,80.392,15,65,507832,507788,0.91,34.4,51,637,14,659814
Seq_23_LinJ.04,LinJ.26,95.455,54,74,589798,589819,0.91,34.4,22,637,16,1055293
Seq_23_LinJ.04,LinJ.26,95.455,277,298,47492,47512,0.91,34.4,22,637,16,1055293
Seq_23_LinJ.04,LinJ.30,84.211,260,294,118488,118524,0.91,34.4,38,637,34,1353302
Seq_23_LinJ.04,LinJ.25,83.784,396,430,392261,392225,0.91,34.4,37,637,22,895083
Seq_23_LinJ.04,LinJ.25,88.889,290,316,310066,310040,0.91,34.4,27,637,22,895083
Seq_23_LinJ.04,LinJ.25,91.667,213,236,578114,578137,0.91,34.4,24,637,22,895083
Seq_23_LinJ.04,LinJ.25,91.667,213,236,573170,573193,0.91,34.4,24,637,22,895083
Seq_23_LinJ.04,LinJ.25,91.667,213,236,566738,566761,0.91,34.4,24,637,22,895083
Seq_23_LinJ.04,LinJ.18,87.097,272,300,383590,383560,0.91,34.4,31,637,22,720431
Seq_23_LinJ.04,LinJ.33,75.294,16,99,448316,448238,0.91,34.4,85,637,25,1532318
Seq_23_LinJ.04,LinJ.31,92.0,272,295,23037,23061,0.91,34.4,25,637,46,1529246
Seq_23_LinJ.04,LinJ.28,91.667,213,236,601791,601814,0.91,34.4,24,637,16,1205031
Seq_23_LinJ.04,LinJ.28,91.667,213,236,591793,591816,0.91,34.4,24,637,16,1205031
Seq_23_LinJ.04,LinJ.28,91.667,213,236,580703,580680,0.91,34.4,24,637,16,1205031
Seq_23_LinJ.04,LinJ.13,86.667,9,38,569635,569664,0.91,34.4,30,637,14,659814
Seq_23_LinJ.04,LinJ.24,78.571,336,388,537528,537583,0.91,34.4,56,637,30,863815
Seq_23_LinJ.04,LinJ.24,91.667,213,236,508273,508250,0.91,34.4,24,637,30,863815
Seq_23_LinJ.04,LinJ.24,91.667,213,236,481194,481171,0.91,34.4,24,637,30,863815
Seq_23_LinJ.04,LinJ.36,89.286,71,98,1112630,1112656,0.91,34.4,28,637,32,2743073
Seq_23_LinJ.04,LinJ.32,88.889,68,94,877726,877752,0.91,34.4,27,637,29,1544760
Seq_709_LinJ.36,LinJ.11,95.238,121,141,193578,193558,0.92,34.4,21,642,23,568611
Seq_709_LinJ.36,LinJ.24,86.667,296,325,138410,138381,0.92,34.4,30,642,16,863815
Seq_709_LinJ.36,LinJ.24,86.667,296,325,151075,151046,0.92,34.4,30,642,16,863815
Seq_709_LinJ.36,LinJ.24,86.667,296,325,157205,157176,0.92,34.4,30,642,16,863815
Seq_709_LinJ.36,LinJ.01,87.5,108,138,163899,163928,0.92,34.4,32,642,14,278267
Seq_709_LinJ.36,LinJ.25,89.286,3,30,388192,388217,0.92,34.4,28,642,9,895083
Seq_709_LinJ.36,LinJ.14,80.851,303,348,279656,279613,0.92,34.4,47,642,37,656132
Seq_709_LinJ.36,LinJ.35,72.727,76,184,248979,248872,0.92,34.4,110,642,32,2019672
Seq_709_LinJ.36,LinJ.29,78.182,108,161,369543,369489,0.92,34.4,55,642,21,1272419
Seq_709_LinJ.36,LinJ.29,78.182,108,161,381081,381027,0.92,34.4,55,642,21,1272419
Seq_709_LinJ.36,LinJ.28,84.848,123,155,539311,539343,0.92,34.4,33,642,15,1205031
Seq_709_LinJ.36,LinJ.24,75.362,87,155,643562,643630,0.92,34.4,69,642,16,863815
Seq_709_LinJ.36,LinJ.19,79.31,297,347,522376,522319,0.92,34.4,58,642,25,706124
Seq_709_LinJ.36,LinJ.20,77.778,122,182,210173,210231,0.92,34.4,63,642,23,731244
Seq_709_LinJ.36,LinJ.35,88.889,510,536,150233,150207,0.92,34.4,27,642,32,2019672
Seq_711_LinJ.36,LinJ.24,78.846,87,137,508310,508260,0.92,34.4,52,642,16,863815
Seq_711_LinJ.36,LinJ.24,75.362,87,155,643562,643630,0.92,34.4,69,642,16,863815
Seq_711_LinJ.36,LinJ.06,89.286,1,28,7366,7341,0.92,34.4,28,642,35,525234
Seq_711_LinJ.36,LinJ.11,95.238,121,141,189700,189680,0.92,34.4,21,642,29,568611
Seq_711_LinJ.36,LinJ.30,95.238,499,519,728961,728981,0.92,34.4,21,642,33,1353302
Seq_711_LinJ.36,LinJ.28,84.848,123,155,591792,591824,0.92,34.4,33,642,15,1205031
Seq_711_LinJ.36,LinJ.28,84.848,123,155,601790,601822,0.92,34.4,33,642,15,1205031
Seq_709_LinJ.36,LinJ.11,95.238,121,141,158871,158891,0.92,34.4,21,642,23,568611
Seq_711_LinJ.36,LinJ.31,86.667,298,327,752159,752188,0.92,34.4,30,642,27,1529246
Seq_709_LinJ.36,LinJ.30,84.848,87,119,778685,778717,0.92,34.4,33,642,36,1353302
Seq_709_LinJ.36,LinJ.19,81.818,297,336,576814,576771,0.92,34.4,44,642,25,706124
Seq_709_LinJ.36,LinJ.19,81.818,297,336,589702,589659,0.92,34.4,44,642,25,706124
Seq_709_LinJ.36,LinJ.29,75.0,87,161,326551,326626,0.92,34.4,76,642,21,1272419
Seq_709_LinJ.36,LinJ.29,75.0,87,161,332405,332480,0.92,34.4,76,642,21,1272419
Seq_709_LinJ.36,LinJ.18,84.848,299,331,96298,96330,0.92,34.4,33,642,21,720431
Seq_709_LinJ.36,LinJ.18,84.848,299,331,115390,115358,0.92,34.4,33,642,21,720431
Seq_709_LinJ.36,LinJ.18,84.848,299,331,124759,124791,0.92,34.4,33,642,21,720431
Seq_709_LinJ.36,LinJ.18,84.848,299,331,161776,161744,0.92,34.4,33,642,21,720431
Seq_711_LinJ.36,LinJ.27,92.0,410,434,308019,307997,0.92,34.4,25,642,29,1175412
Seq_709_LinJ.36,LinJ.11,95.238,121,141,165198,165178,0.92,34.4,21,642,23,568611
Seq_709_LinJ.36,LinJ.24,78.846,87,137,493064,493014,0.92,34.4,52,642,16,863815
Seq_709_LinJ.36,LinJ.30,84.848,87,119,789760,789792,0.92,34.4,33,642,36,1353302
Seq_709_LinJ.36,LinJ.30,84.848,87,119,867446,867478,0.92,34.4,33,642,36,1353302
Seq_709_LinJ.36,LinJ.30,84.848,87,119,743669,743637,0.92,34.4,33,642,36,1353302
Seq_709_LinJ.36,LinJ.30,84.848,87,119,772965,772997,0.92,34.4,33,642,36,1353302
Seq_709_LinJ.36,LinJ.17,88.889,478,504,160324,160298,0.92,34.4,27,642,38,690898
Seq_709_LinJ.36,LinJ.17,100.0,300,317,346325,346308,0.92,34.4,18,642,38,690898
Seq_709_LinJ.36,LinJ.18,80.435,299,343,56474,56519,0.92,34.4,46,642,21,720431
Seq_709_LinJ.36,LinJ.24,78.846,87,137,481231,481181,0.92,34.4,52,642,16,863815
Seq_709_LinJ.36,LinJ.12,80.952,109,150,326451,326410,0.92,34.4,42,642,16,593475
Seq_711_LinJ.36,LinJ.24,78.846,87,137,481231,481181,0.92,34.4,52,642,16,863815
Seq_711_LinJ.36,LinJ.24,78.846,87,137,493064,493014,0.92,34.4,52,642,16,863815
Seq_709_LinJ.36,LinJ.31,86.667,298,327,869621,869650,0.92,34.4,30,642,31,1529246
Seq_711_LinJ.36,LinJ.29,78.182,108,161,381081,381027,0.92,34.4,55,642,38,1272419
Seq_711_LinJ.36,LinJ.29,87.097,448,477,802835,802865,0.92,34.4,31,642,38,1272419
Seq_711_LinJ.36,LinJ.31,81.818,295,335,160210,160253,0.92,34.4,44,642,27,1529246
Seq_709_LinJ.36,LinJ.24,78.846,87,137,462200,462150,0.92,34.4,52,642,16,863815
Seq_709_LinJ.36,LinJ.33,88.889,115,141,707738,707712,0.92,34.4,27,642,28,1532318
Seq_709_LinJ.36,LinJ.24,78.846,87,137,498665,498615,0.92,34.4,52,642,16,863815
Seq_709_LinJ.36,LinJ.24,78.846,87,137,464019,464069,0.92,34.4,52,642,16,863815
Seq_711_LinJ.36,LinJ.24,78.846,87,137,464019,464069,0.92,34.4,52,642,16,863815
Seq_709_LinJ.36,LinJ.35,86.667,302,331,318899,318870,0.92,34.4,30,642,32,2019672
Seq_709_LinJ.36,LinJ.35,83.784,301,335,1280784,1280748,0.92,34.4,37,642,32,2019672
Seq_711_LinJ.36,LinJ.29,78.182,108,161,343582,343528,0.92,34.4,55,642,38,1272419
Seq_711_LinJ.36,LinJ.29,78.182,108,161,360713,360659,0.92,34.4,55,642,38,1272419
Seq_711_LinJ.36,LinJ.29,78.182,108,161,369543,369489,0.92,34.4,55,642,38,1272419
Seq_711_LinJ.36,LinJ.11,95.238,121,141,178532,178512,0.92,34.4,21,642,29,568611
Seq_711_LinJ.36,LinJ.30,84.848,87,119,743669,743637,0.92,34.4,33,642,33,1353302
Seq_711_LinJ.36,LinJ.30,84.848,87,119,772965,772997,0.92,34.4,33,642,33,1353302
Seq_711_LinJ.36,LinJ.06,89.286,1,28,19906,19931,0.92,34.4,28,642,35,525234
Seq_711_LinJ.36,LinJ.29,75.0,87,161,326551,326626,0.92,34.4,76,642,38,1272419
Seq_711_LinJ.36,LinJ.31,86.667,298,327,851116,851145,0.92,34.4,30,642,27,1529246
Seq_711_LinJ.36,LinJ.30,84.848,87,119,867446,867478,0.92,34.4,33,642,33,1353302
Seq_711_LinJ.36,LinJ.11,86.667,298,327,193402,193373,0.92,34.4,30,642,29,568611
Seq_711_LinJ.36,LinJ.11,95.238,121,141,193578,193558,0.92,34.4,21,642,29,568611
Seq_711_LinJ.36,LinJ.11,95.238,121,141,158871,158891,0.92,34.4,21,642,29,568611
Seq_711_LinJ.36,LinJ.11,95.238,121,141,165198,165178,0.92,34.4,21,642,29,568611
Seq_711_LinJ.36,LinJ.14,85.294,302,335,589081,589113,0.92,34.4,34,642,35,656132
Seq_711_LinJ.36,LinJ.01,87.5,108,138,163899,163928,0.92,34.4,32,642,14,278267
Seq_711_LinJ.36,LinJ.28,84.848,123,155,580704,580672,0.92,34.4,33,642,15,1205031
Seq_711_LinJ.36,LinJ.24,78.846,87,137,498665,498615,0.92,34.4,52,642,16,863815
Seq_711_LinJ.36,LinJ.24,86.667,296,325,138410,138381,0.92,34.4,30,642,16,863815
Seq_709_LinJ.36,LinJ.18,81.395,299,340,69254,69296,0.92,34.4,43,642,21,720431
Seq_711_LinJ.36,LinJ.36,82.5,297,335,633690,633729,0.92,34.4,40,642,100,2743073
Seq_711_LinJ.36,LinJ.31,88.889,306,332,974390,974416,0.92,34.4,27,642,27,1529246
Seq_711_LinJ.36,LinJ.30,84.848,87,119,778685,778717,0.92,34.4,33,642,33,1353302
Seq_711_LinJ.36,LinJ.30,84.848,87,119,782520,782552,0.92,34.4,33,642,33,1353302
Seq_711_LinJ.36,LinJ.30,84.848,87,119,789760,789792,0.92,34.4,33,642,33,1353302
Seq_711_LinJ.36,LinJ.24,78.846,87,137,459743,459693,0.92,34.4,52,642,16,863815
Seq_711_LinJ.36,LinJ.24,78.846,87,137,462200,462150,0.92,34.4,52,642,16,863815
Seq_711_LinJ.36,LinJ.31,86.667,298,327,869621,869650,0.92,34.4,30,642,27,1529246
Seq_711_LinJ.36,LinJ.14,85.294,302,335,584376,584344,0.92,34.4,34,642,35,656132
Seq_709_LinJ.36,LinJ.11,86.667,298,327,193402,193373,0.92,34.4,30,642,23,568611
Seq_709_LinJ.36,LinJ.31,76.562,93,155,659591,659653,0.92,34.4,64,642,31,1529246
Seq_709_LinJ.36,LinJ.06,89.286,1,28,7366,7341,0.92,34.4,28,642,33,525234
Seq_711_LinJ.36,LinJ.29,75.0,87,161,332405,332480,0.92,34.4,76,642,38,1272419
Seq_711_LinJ.36,LinJ.29,75.0,87,161,334148,334223,0.92,34.4,76,642,38,1272419
Seq_711_LinJ.36,LinJ.35,72.727,76,184,248979,248872,0.92,34.4,110,642,34,2019672
Seq_711_LinJ.36,LinJ.14,85.294,302,335,581204,581172,0.92,34.4,34,642,35,656132
Seq_711_LinJ.36,LinJ.25,89.286,3,30,388192,388217,0.92,34.4,28,642,15,895083
Seq_711_LinJ.36,LinJ.28,84.848,123,155,539311,539343,0.92,34.4,33,642,15,1205031
Seq_709_LinJ.36,LinJ.28,84.848,123,155,601790,601822,0.92,34.4,33,642,15,1205031
