neg_name,chrom,start,end,strand,gene_id,transcript_id,parent_id,gene,transcript,CDS,3utr,5utr,pseudogen,notes,interval
rejected_noCDS_c29.3580AX,LinJ.29,564330,566488,+,,LINF_29T0019430,LINF_290019430,False,True,False,False,False,,,"[564330, 566488]"
rejected_noCDS_c29.3600,LinJ.29,567113,570359,+,LINF_290019445,,,True,False,False,False,False,,,"[567113, 570359]"
rejected_noCDS_c29.3600,LinJ.29,567113,570359,+,,LINF_29T0019445,LINF_290019445,False,True,False,False,False,,,"[567113, 570359]"
rejected_noCDS_c29.3590,LinJ.29,567113,570359,+,LINF_290019445,,,True,False,False,False,False,,,"[567113, 570359]"
rejected_noCDS_c29.3590,LinJ.29,567113,570359,+,,LINF_29T0019445,LINF_290019445,False,True,False,False,False,,,"[567113, 570359]"
rejected_noCDS_c29.3620AZ,LinJ.29,570696,572858,+,LINF_290019475,,,True,False,False,False,False,,,"[570696, 572858]"
rejected_noCDS_c29.3620AZ,LinJ.29,570696,572858,+,,LINF_29T0019475,LINF_290019475,False,True,False,False,False,,,"[570696, 572858]"
rejected_noCDS_c29.3630AX,LinJ.29,570696,572858,+,LINF_290019475,,,True,False,False,False,False,,,"[570696, 572858]"
rejected_noCDS_c29.3630AX,LinJ.29,570696,572858,+,,LINF_29T0019475,LINF_290019475,False,True,False,False,False,,,"[570696, 572858]"
rejected_noCDS_c29.3650AZ,LinJ.29,577099,579261,+,LINF_290019560,,,True,False,False,False,False,,,"[577099, 579261]"
rejected_noCDS_c29.3650AZ,LinJ.29,577099,579261,+,,LINF_29T0019560,LINF_290019560,False,True,False,False,False,,,"[577099, 579261]"
rejected_noCDS_c29.3660AX,LinJ.29,577099,579261,+,LINF_290019560,,,True,False,False,False,False,,,"[577099, 579261]"
rejected_noCDS_c29.3660AX,LinJ.29,577099,579261,+,,LINF_29T0019560,LINF_290019560,False,True,False,False,False,,,"[577099, 579261]"
rejected_noCDS_c29.3680AW,LinJ.29,583499,587978,+,LINF_290019700,,,True,False,False,False,False,,hypothetical_protein,"[583499, 587978]"
rejected_noCDS_c29.3680AW,LinJ.29,583499,587978,+,,LINF_29T0019700,LINF_290019700,False,True,False,False,False,,hypothetical_protein,"[583499, 587978]"
rejected_noCDS_c29.3690,LinJ.29,583499,587978,+,LINF_290019700,,,True,False,False,False,False,,hypothetical_protein,"[583499, 587978]"
rejected_noCDS_c29.3690,LinJ.29,583499,587978,+,,LINF_29T0019700,LINF_290019700,False,True,False,False,False,,hypothetical_protein,"[583499, 587978]"
rejected_noCDS_c29.3680AW,LinJ.29,584181,587978,+,,,LINF_29T0019700,False,False,False,True,False,,,"[584181, 587978]"
rejected_noCDS_c29.3690,LinJ.29,584181,587978,+,,,LINF_29T0019700,False,False,False,True,False,,,"[584181, 587978]"
rejected_noCDS_c29.3690,LinJ.29,587979,596043,+,LINF_290019800,,,True,False,False,False,False,,RNA_binding_protein_-_putative,"[587979, 596043]"
rejected_noCDS_c29.3690,LinJ.29,587979,596043,+,,LINF_29T0019800,LINF_290019800,False,True,False,False,False,,RNA_binding_protein_-_putative,"[587979, 596043]"
rejected_noCDS_c29.3690,LinJ.29,587979,592487,+,,,LINF_29T0019800,False,False,False,False,True,,,"[587979, 592487]"
rejected_noCDS_c29.3700,LinJ.29,596044,599094,+,LINF_290019925,,,True,False,False,False,False,,,"[596044, 599094]"
rejected_noCDS_c29.3700,LinJ.29,596044,599094,+,,LINF_29T0019925,LINF_290019925,False,True,False,False,False,,,"[596044, 599094]"
rejected_noCDS_c29.3710BA,LinJ.29,596044,599094,+,LINF_290019925,,,True,False,False,False,False,,,"[596044, 599094]"
rejected_noCDS_c29.3710BA,LinJ.29,596044,599094,+,,LINF_29T0019925,LINF_290019925,False,True,False,False,False,,,"[596044, 599094]"
rejected_noCDS_c29.3720BA,LinJ.29,664074,666968,+,LINF_290020550,,,True,False,False,False,False,,,"[664074, 666968]"
rejected_noCDS_c29.3720BA,LinJ.29,664074,666968,+,,LINF_29T0020550,LINF_290020550,False,True,False,False,False,,,"[664074, 666968]"
rejected_noCDS_c29.3730,LinJ.29,670544,676210,-,LINF_290020800,,,True,False,False,False,False,,hypothetical_protein,"[670544, 676210]"
rejected_noCDS_c29.3730,LinJ.29,670544,676210,-,,LINF_29T0020800,LINF_290020800,False,True,False,False,False,,hypothetical_protein,"[670544, 676210]"
rejected_noCDS_c29.3740,LinJ.29,670544,676210,-,LINF_290020800,,,True,False,False,False,False,,hypothetical_protein,"[670544, 676210]"
rejected_noCDS_c29.3740,LinJ.29,670544,676210,-,,LINF_29T0020800,LINF_290020800,False,True,False,False,False,,hypothetical_protein,"[670544, 676210]"
rejected_noCDS_c29.3750,LinJ.29,670544,676210,-,LINF_290020800,,,True,False,False,False,False,,hypothetical_protein,"[670544, 676210]"
rejected_noCDS_c29.3750,LinJ.29,670544,676210,-,,LINF_29T0020800,LINF_290020800,False,True,False,False,False,,hypothetical_protein,"[670544, 676210]"
rejected_noCDS_c29.3730,LinJ.29,674876,676210,-,,,LINF_29T0020800,False,False,False,False,True,,,"[674876, 676210]"
rejected_noCDS_c29.3740,LinJ.29,674876,676210,-,,,LINF_29T0020800,False,False,False,False,True,,,"[674876, 676210]"
rejected_noCDS_c29.3750,LinJ.29,674876,676210,-,,,LINF_29T0020800,False,False,False,False,True,,,"[674876, 676210]"
rejected_noCDS_c29.3750,LinJ.29,676211,685529,-,LINF_290020900,,,True,False,False,False,False,,Phosphatidylinositol_kinase|PIK,"[676211, 685529]"
rejected_noCDS_c29.3750,LinJ.29,676211,685529,-,,LINF_29T0020900,LINF_290020900,False,True,False,False,False,,Phosphatidylinositol_kinase|PIK,"[676211, 685529]"
rejected_noCDS_c29.3750,LinJ.29,676211,677181,-,,,LINF_29T0020900,False,False,False,True,False,,,"[676211, 677181]"
rejected_noCDS_c29.3760,LinJ.29,883457,886087,-,LINF_290026300,,,True,False,False,False,False,,hypothetical_protein_-_conserved,"[883457, 886087]"
rejected_noCDS_c29.3760,LinJ.29,883457,886087,-,,LINF_29T0026300,LINF_290026300,False,True,False,False,False,,hypothetical_protein_-_conserved,"[883457, 886087]"
rejected_noCDS_c29.3760,LinJ.29,883457,885564,-,,,LINF_29T0026300,False,False,False,True,False,,,"[883457, 885564]"
rejected_noCDS_c29.3770,LinJ.29,886088,890961,-,LINF_290026400,,,True,False,False,False,False,,hypothetical_protein_-_conserved,"[886088, 890961]"
rejected_noCDS_c29.3770,LinJ.29,886088,890961,-,,LINF_29T0026400,LINF_290026400,False,True,False,False,False,,hypothetical_protein_-_conserved,"[886088, 890961]"
rejected_noCDS_c29.3770,LinJ.29,886088,887303,-,,,LINF_29T0026400,False,False,False,True,False,,,"[886088, 887303]"
rejected_noCDS_c29.3780,LinJ.29,948645,958282,-,LINF_290028200,,,True,False,False,False,False,,hypothetical_protein_-_conserved,"[948645, 958282]"
rejected_noCDS_c29.3780,LinJ.29,948645,958282,-,,LINF_29T0028200,LINF_290028200,False,True,False,False,False,,hypothetical_protein_-_conserved,"[948645, 958282]"
rejected_noCDS_c29.3780,LinJ.29,948645,952540,-,,,LINF_29T0028200,False,False,False,True,False,,,"[948645, 952540]"
rejected_noCDS_c29.3790,LinJ.29,1065275,1075994,-,LINF_290030600,,,True,False,False,False,False,,hypothetical_protein_-_conserved,"[1065275, 1075994]"
rejected_noCDS_c29.3790,LinJ.29,1065275,1075994,-,,LINF_29T0030600,LINF_290030600,False,True,False,False,False,,hypothetical_protein_-_conserved,"[1065275, 1075994]"
rejected_noCDS_c29.3790,LinJ.29,1065275,1073997,-,,,LINF_29T0030600,False,False,False,True,False,,,"[1065275, 1073997]"
rejected_noCDS_c29.3800,LinJ.29,1065275,1075994,-,LINF_290030600,,,True,False,False,False,False,,hypothetical_protein_-_conserved,"[1065275, 1075994]"
rejected_noCDS_c29.3800,LinJ.29,1065275,1075994,-,,LINF_29T0030600,LINF_290030600,False,True,False,False,False,,hypothetical_protein_-_conserved,"[1065275, 1075994]"
rejected_noCDS_c29.3800,LinJ.29,1075237,1075994,-,,,LINF_29T0030600,False,False,False,False,True,,,"[1075237, 1075994]"
rejected_noCDS_c29.3800,LinJ.29,1076374,1079215,-,LINF_290030650,,,True,False,False,False,False,,,"[1076374, 1079215]"
rejected_noCDS_c29.3800,LinJ.29,1076374,1079215,-,,LINF_29T0030650,LINF_290030650,False,True,False,False,False,,,"[1076374, 1079215]"
rejected_noCDS_c29.3810,LinJ.29,1187676,1189124,+,LINF_290034000,,,True,False,False,False,False,,hypothetical_protein_-_conserved,"[1187676, 1189124]"
rejected_noCDS_c29.3810,LinJ.29,1187676,1189124,+,,LINF_29T0034000,LINF_290034000,False,True,False,False,False,,hypothetical_protein_-_conserved,"[1187676, 1189124]"
rejected_noCDS_c29.3810,LinJ.29,1188055,1189124,+,,,LINF_29T0034000,False,False,False,True,False,,,"[1188055, 1189124]"
rejected_noCDS_c29.3810,LinJ.29,1189252,1190272,+,LINF_290034030,,,True,False,False,False,False,,,"[1189252, 1190272]"
rejected_noCDS_c29.3810,LinJ.29,1189252,1190272,+,,LINF_29T0034030,LINF_290034030,False,True,False,False,False,,,"[1189252, 1190272]"
rejected_noCDS_c29.3820BB,LinJ.29,1225185,1227361,+,LINF_290035050,,,True,False,False,False,False,,,"[1225185, 1227361]"
rejected_noCDS_c29.3820BB,LinJ.29,1225185,1227361,+,,LINF_29T0035050,LINF_290035050,False,True,False,False,False,,,"[1225185, 1227361]"
rejected_noCDS_c29.3840BB,LinJ.29,1243962,1247286,+,LINF_290035800,,,True,False,False,False,False,,inosine-adenosine-guanosine-nucleoside_hydrolase,"[1243962, 1247286]"
rejected_noCDS_c29.3840BB,LinJ.29,1243962,1247286,+,,LINF_29T0035800,LINF_290035800,False,True,False,False,False,,inosine-adenosine-guanosine-nucleoside_hydrolase,"[1243962, 1247286]"
rejected_noCDS_c29.3840BB,LinJ.29,1245161,1247286,+,,,LINF_29T0035800,False,False,False,True,False,,,"[1245161, 1247286]"
rejected_noCDS_c30.3850,LinJ.30,2996,5515,-,LINF_300005050,,,True,False,False,False,False,,,"[2996, 5515]"
rejected_noCDS_c30.3850,LinJ.30,2996,5515,-,,LINF_30T0005050,LINF_300005050,False,True,False,False,False,,,"[2996, 5515]"
rejected_noCDS_c30.3860BC,LinJ.30,102141,105323,-,LINF_300008300,,,True,False,False,False,False,,Rab-GTPase-TBC_domain_containing_protein,"[102141, 105323]"
rejected_noCDS_c30.3860BC,LinJ.30,102141,105323,-,,LINF_30T0008300,LINF_300008300,False,True,False,False,False,,Rab-GTPase-TBC_domain_containing_protein,"[102141, 105323]"
rejected_noCDS_c30.3860BC,LinJ.30,104949,105323,-,,,LINF_30T0008300,False,False,False,False,True,,,"[104949, 105323]"
rejected_noCDS_c30.3860BC,LinJ.30,105722,109074,-,LINF_300008400,,,True,False,False,False,False,,KU80_protein,"[105722, 109074]"
rejected_noCDS_c30.3860BC,LinJ.30,105722,109074,-,,LINF_30T0008400,LINF_300008400,False,True,False,False,False,,KU80_protein,"[105722, 109074]"
rejected_noCDS_c30.3860BC,LinJ.30,105722,106621,-,,,LINF_30T0008400,False,False,False,True,False,,,"[105722, 106621]"
rejected_noCDS_c30.3870,LinJ.30,274753,277962,+,LINF_300014200,,,True,False,False,False,False,,amastin_surface_protein,"[274753, 277962]"
rejected_noCDS_c30.3870,LinJ.30,274753,277962,+,,LINF_30T0014200,LINF_300014200,False,True,False,False,False,,amastin_surface_protein,"[274753, 277962]"
rejected_noCDS_c30.3870,LinJ.30,275497,277962,+,,,LINF_30T0014200,False,False,False,True,False,,,"[275497, 277962]"
rejected_noCDS_c30.3880,LinJ.30,285194,289972,+,LINF_300014500,,,True,False,False,False,False,,adenosine_kinase-like_protein,"[285194, 289972]"
rejected_noCDS_c30.3880,LinJ.30,285194,289972,+,,LINF_30T0014500,LINF_300014500,False,True,False,False,False,,adenosine_kinase-like_protein,"[285194, 289972]"
rejected_noCDS_c30.3890BD,LinJ.30,285194,289972,+,LINF_300014500,,,True,False,False,False,False,,adenosine_kinase-like_protein,"[285194, 289972]"
rejected_noCDS_c30.3890BD,LinJ.30,285194,289972,+,,LINF_30T0014500,LINF_300014500,False,True,False,False,False,,adenosine_kinase-like_protein,"[285194, 289972]"
rejected_noCDS_c30.3880,LinJ.30,287016,289972,+,,,LINF_30T0014500,False,False,False,True,False,,,"[287016, 289972]"
rejected_noCDS_c30.3890BD,LinJ.30,287016,289972,+,,,LINF_30T0014500,False,False,False,True,False,,,"[287016, 289972]"
rejected_noCDS_c30.3900BD,LinJ.30,313068,318963,+,LINF_300015100,,,True,False,False,False,False,,Histone-binding_protein_RBBP4_or_subunit_C_of_CAF1_complex/WD_domain_-_G-beta_repeat_-_putative,"[313068, 318963]"
rejected_noCDS_c30.3900BD,LinJ.30,313068,318963,+,,LINF_30T0015100,LINF_300015100,False,True,False,False,False,,Histone-binding_protein_RBBP4_or_subunit_C_of_CAF1_complex/WD_domain_-_G-beta_repeat_-_putative,"[313068, 318963]"
rejected_noCDS_c30.3900BD,LinJ.30,315510,318963,+,,,LINF_30T0015100,False,False,False,True,False,,,"[315510, 318963]"
rejected_noCDS_c30.3910,LinJ.30,368894,372785,+,LINF_300016600,,,True,False,False,False,False,,DREV_methyltransferase_-_putative,"[368894, 372785]"
rejected_noCDS_c30.3910,LinJ.30,368894,372785,+,,LINF_30T0016600,LINF_300016600,False,True,False,False,False,,DREV_methyltransferase_-_putative,"[368894, 372785]"
rejected_noCDS_c30.3910,LinJ.30,370247,372785,+,,,LINF_30T0016600,False,False,False,True,False,,,"[370247, 372785]"
rejected_noCDS_c30.3920BE,LinJ.30,477196,481025,+,LINF_300019400,,,True,False,False,False,False,,amidohydrolase,"[477196, 481025]"
rejected_noCDS_c30.3920BE,LinJ.30,477196,481025,+,,LINF_30T0019400,LINF_300019400,False,True,False,False,False,,amidohydrolase,"[477196, 481025]"
rejected_noCDS_c30.3920BE,LinJ.30,478506,481025,+,,,LINF_30T0019400,False,False,False,True,False,,,"[478506, 481025]"
rejected_noCDS_c30.3930,LinJ.30,486069,487146,+,LINF_300019650,,,True,False,False,False,False,,,"[486069, 487146]"
rejected_noCDS_c30.3930,LinJ.30,486069,487146,+,,LINF_30T0019650,LINF_300019650,False,True,False,False,False,,,"[486069, 487146]"
rejected_noCDS_c30.3940BE,LinJ.30,507455,508919,+,LINF_300020050,,,True,False,False,False,False,,,"[507455, 508919]"
rejected_noCDS_c30.3940BE,LinJ.30,507455,508919,+,,LINF_30T0020050,LINF_300020050,False,True,False,False,False,,,"[507455, 508919]"
rejected_noCDS_c30.3950BE,LinJ.30,509128,516446,+,LINF_300020100,,,True,False,False,False,False,,kinesin,"[509128, 516446]"
rejected_noCDS_c30.3950BE,LinJ.30,509128,516446,+,,LINF_30T0020100,LINF_300020100,False,True,False,False,False,,kinesin,"[509128, 516446]"
rejected_noCDS_c30.3950BE,LinJ.30,513204,516446,+,,,LINF_30T0020100,False,False,False,True,False,,,"[513204, 516446]"
rejected_noCDS_c30.3960BE,LinJ.30,516824,519567,+,LINF_300020200,,,True,False,False,False,False,,p1/s1_nuclease,"[516824, 519567]"
rejected_noCDS_c30.3960BE,LinJ.30,516824,519567,+,,LINF_30T0020200,LINF_300020200,False,True,False,False,False,,p1/s1_nuclease,"[516824, 519567]"
rejected_noCDS_c30.3960BE,LinJ.30,518090,519567,+,,,LINF_30T0020200,False,False,False,True,False,,,"[518090, 519567]"
rejected_noCDS_c30.3970,LinJ.30,573800,576362,+,LINF_300021650,,,True,False,False,False,False,,,"[573800, 576362]"
rejected_noCDS_c30.3970,LinJ.30,573800,576362,+,,LINF_30T0021650,LINF_300021650,False,True,False,False,False,,,"[573800, 576362]"
rejected_noCDS_c30.3980,LinJ.30,743271,745229,+,LINF_300026050,,,True,False,False,False,False,,,"[743271, 745229]"
rejected_noCDS_c30.3980,LinJ.30,743271,745229,+,,LINF_30T0026050,LINF_300026050,False,True,False,False,False,,,"[743271, 745229]"
rejected_noCDS_c30.3990,LinJ.30,776492,786702,-,LINF_300027200,,,True,False,False,False,False,,RNA_recognition_motif._(a.k.a._RRM_-_RBD_-_or_RNP_domain)/RNA_recognition_motif_(a.k.a._RRM_-_RBD_-_or_RNP_domain)_-_putative,"[776492, 786702]"
rejected_noCDS_c30.3990,LinJ.30,776492,786702,-,,LINF_30T0027200,LINF_300027200,False,True,False,False,False,,RNA_recognition_motif._(a.k.a._RRM_-_RBD_-_or_RNP_domain)/RNA_recognition_motif_(a.k.a._RRM_-_RBD_-_or_RNP_domain)_-_putative,"[776492, 786702]"
rejected_noCDS_c30.3990,LinJ.30,776492,785021,-,,,LINF_30T0027200,False,False,False,True,False,,,"[776492, 785021]"
rejected_noCDS_c30.4000,LinJ.30,940325,943038,-,LINF_300030650,,,True,False,False,False,False,,,"[940325, 943038]"
rejected_noCDS_c30.4000,LinJ.30,940325,943038,-,,LINF_30T0030650,LINF_300030650,False,True,False,False,False,,,"[940325, 943038]"
rejected_noCDS_c30.4010,LinJ.30,948227,959563,-,LINF_300030800,,,True,False,False,False,False,,protein_of_unknown_function_-_conserved,"[948227, 959563]"
rejected_noCDS_c30.4010,LinJ.30,948227,959563,-,,LINF_30T0030800,LINF_300030800,False,True,False,False,False,,protein_of_unknown_function_-_conserved,"[948227, 959563]"
rejected_noCDS_c30.4010,LinJ.30,948227,956908,-,,,LINF_30T0030800,False,False,False,True,False,,,"[948227, 956908]"
rejected_noCDS_c30.4020,LinJ.30,948227,959563,-,LINF_300030800,,,True,False,False,False,False,,protein_of_unknown_function_-_conserved,"[948227, 959563]"
rejected_noCDS_c30.4020,LinJ.30,948227,959563,-,,LINF_30T0030800,LINF_300030800,False,True,False,False,False,,protein_of_unknown_function_-_conserved,"[948227, 959563]"
rejected_noCDS_c30.4020,LinJ.30,948227,956908,-,,,LINF_30T0030800,False,False,False,True,False,,,"[948227, 956908]"
rejected_noCDS_c30.4030,LinJ.30,1007205,1011606,-,LINF_300032500,,,True,False,False,False,False,,protein_of_unknown_function_-_conserved,"[1007205, 1011606]"
rejected_noCDS_c30.4030,LinJ.30,1007205,1011606,-,,LINF_30T0032500,LINF_300032500,False,True,False,False,False,,protein_of_unknown_function_-_conserved,"[1007205, 1011606]"
rejected_noCDS_c30.4030,LinJ.30,1007205,1008651,-,,,LINF_30T0032500,False,False,False,True,False,,,"[1007205, 1008651]"
rejected_noCDS_c30.4040,LinJ.30,1016746,1018962,-,LINF_300032900,,,True,False,False,False,False,,hypothetical_protein_-_conserved,"[1016746, 1018962]"
rejected_noCDS_c30.4040,LinJ.30,1016746,1018962,-,,LINF_30T0032900,LINF_300032900,False,True,False,False,False,,hypothetical_protein_-_conserved,"[1016746, 1018962]"
rejected_noCDS_c30.4040,LinJ.30,1016746,1018508,-,,,LINF_30T0032900,False,False,False,True,False,,,"[1016746, 1018508]"
rejected_noCDS_c30.4050,LinJ.30,1132567,1136504,-,LINF_300036800,,,True,False,False,False,False,,S-adenosylmethionine_decarboxylase_proenzyme|ADOMETDC_prozyme,"[1132567, 1136504]"
rejected_noCDS_c30.4050,LinJ.30,1132567,1136504,-,,LINF_30T0036800,LINF_300036800,False,True,False,False,False,,S-adenosylmethionine_decarboxylase_proenzyme|ADOMETDC_prozyme,"[1132567, 1136504]"
rejected_noCDS_c30.4050,LinJ.30,1132567,1135219,-,,,LINF_30T0036800,False,False,False,True,False,,,"[1132567, 1135219]"
rejected_noCDS_c30.4060,LinJ.30,1132567,1136504,-,LINF_300036800,,,True,False,False,False,False,,S-adenosylmethionine_decarboxylase_proenzyme|ADOMETDC_prozyme,"[1132567, 1136504]"
rejected_noCDS_c30.4060,LinJ.30,1132567,1136504,-,,LINF_30T0036800,LINF_300036800,False,True,False,False,False,,S-adenosylmethionine_decarboxylase_proenzyme|ADOMETDC_prozyme,"[1132567, 1136504]"
rejected_noCDS_c30.4060,LinJ.30,1132567,1135219,-,,,LINF_30T0036800,False,False,False,True,False,,,"[1132567, 1135219]"
rejected_noCDS_c30.4070,LinJ.30,1221291,1232212,+,LINF_300039400,,,True,False,False,False,False,,Zinc_finger_protein|ZC3H15,"[1221291, 1232212]"
rejected_noCDS_c30.4070,LinJ.30,1221291,1232212,+,,LINF_30T0039400,LINF_300039400,False,True,False,False,False,,Zinc_finger_protein|ZC3H15,"[1221291, 1232212]"
rejected_noCDS_c30.4070,LinJ.30,1225222,1232212,+,,,LINF_30T0039400,False,False,False,True,False,,,"[1225222, 1232212]"
rejected_noCDS_c30.4080,LinJ.30,1295522,1297484,+,LINF_300041200,,,True,False,False,False,False,,RF-1_domain_containing_protein_-_putative,"[1295522, 1297484]"
rejected_noCDS_c30.4080,LinJ.30,1295522,1297484,+,,LINF_30T0041200,LINF_300041200,False,True,False,False,False,,RF-1_domain_containing_protein_-_putative,"[1295522, 1297484]"
rejected_noCDS_c30.4080,LinJ.30,1295522,1295780,+,,,LINF_30T0041200,False,False,False,False,True,,,"[1295522, 1295780]"
rejected_noCDS_c30.4090,LinJ.30,1333478,1340150,+,LINF_300042700,,,True,False,False,False,False,,Protein_of_unknown_function_(DUF3808),"[1333478, 1340150]"
rejected_noCDS_c30.4090,LinJ.30,1333478,1340150,+,,LINF_30T0042700,LINF_300042700,False,True,False,False,False,,Protein_of_unknown_function_(DUF3808),"[1333478, 1340150]"
rejected_noCDS_c30.4090,LinJ.30,1335691,1340150,+,,,LINF_30T0042700,False,False,False,True,False,,,"[1335691, 1340150]"
rejected_noCDS_c31.4100W,LinJ.31,3,2694,-,LINF_310004900,,,True,False,False,False,False,,,"[3, 2694]"
rejected_noCDS_c31.4100W,LinJ.31,3,2694,-,,LINF_31T0004900,LINF_310004900,False,True,False,False,False,,,"[3, 2694]"
rejected_noCDS_c31.4120,LinJ.31,148538,149817,-,LINF_310009750,,,True,False,False,False,False,,,"[148538, 149817]"
rejected_noCDS_c31.4120,LinJ.31,148538,149817,-,,LINF_31T0009750,LINF_310009750,False,True,False,False,False,,,"[148538, 149817]"
rejected_noCDS_c31.4130,LinJ.31,150123,152831,-,LINF_310009800,,,True,False,False,False,False,,amastin_surface_glycoprotein,"[150123, 152831]"
rejected_noCDS_c31.4130,LinJ.31,150123,152831,-,,LINF_31T0009800,LINF_310009800,False,True,False,False,False,,amastin_surface_glycoprotein,"[150123, 152831]"
rejected_noCDS_c31.4130,LinJ.31,150123,152088,-,,,LINF_31T0009800,False,False,False,True,False,,,"[150123, 152088]"
rejected_noCDS_c31.4120,LinJ.31,150123,152831,-,LINF_310009800,,,True,False,False,False,False,,amastin_surface_glycoprotein,"[150123, 152831]"
rejected_noCDS_c31.4120,LinJ.31,150123,152831,-,,LINF_31T0009800,LINF_310009800,False,True,False,False,False,,amastin_surface_glycoprotein,"[150123, 152831]"
rejected_noCDS_c31.4120,LinJ.31,150123,152088,-,,,LINF_31T0009800,False,False,False,True,False,,,"[150123, 152088]"
rejected_noCDS_c31.4150,LinJ.31,153423,156946,-,LINF_310009850,,,True,False,False,False,False,unknown,tuzin_like_protein,"[153423, 156946]"
rejected_noCDS_c31.4150,LinJ.31,153423,156946,-,,LINF_31T0009850,LINF_310009850,False,True,False,False,False,,tuzin_like_protein,"[153423, 156946]"
rejected_noCDS_c31.4140,LinJ.31,153423,156946,-,LINF_310009850,,,True,False,False,False,False,unknown,tuzin_like_protein,"[153423, 156946]"
rejected_noCDS_c31.4140,LinJ.31,153423,156946,-,,LINF_31T0009850,LINF_310009850,False,True,False,False,False,,tuzin_like_protein,"[153423, 156946]"
rejected_noCDS_c31.4140,LinJ.31,153423,154161,-,,,LINF_31T0009850,False,False,False,True,False,,,"[153423, 154161]"
rejected_noCDS_c31.4160,LinJ.31,253033,254591,-,LINF_310012730,,,True,False,False,False,False,,,"[253033, 254591]"
rejected_noCDS_c31.4160,LinJ.31,253033,254591,-,,LINF_31T0012730,LINF_310012730,False,True,False,False,False,,,"[253033, 254591]"
rejected_noCDS_c31.4170,LinJ.31,299542,304099,-,LINF_310013900,,,True,False,False,False,False,,hypothetical_protein_-_conserved,"[299542, 304099]"
rejected_noCDS_c31.4170,LinJ.31,299542,304099,-,,LINF_31T0013900,LINF_310013900,False,True,False,False,False,,hypothetical_protein_-_conserved,"[299542, 304099]"
rejected_noCDS_c31.4170,LinJ.31,302099,304099,-,,,LINF_31T0013900,False,False,False,False,True,,,"[302099, 304099]"
rejected_noCDS_c31.4180,LinJ.31,313930,317135,-,LINF_310014225,,,True,False,False,False,False,,,"[313930, 317135]"
rejected_noCDS_c31.4180,LinJ.31,313930,317135,-,,LINF_31T0014225,LINF_310014225,False,True,False,False,False,,,"[313930, 317135]"
rejected_noCDS_c31.4190BF,LinJ.31,317136,317964,-,LINF_310014250,,,True,False,False,False,False,,,"[317136, 317964]"
rejected_noCDS_c31.4190BF,LinJ.31,317136,317964,-,,LINF_31T0014250,LINF_310014250,False,True,False,False,False,,,"[317136, 317964]"
rejected_noCDS_c31.4200BF,LinJ.31,322998,328575,-,LINF_310014500,,,True,False,False,False,False,,amino_acid_permease_3|arginine_transporter|AAP3|aap3_4.7,"[322998, 328575]"
rejected_noCDS_c31.4200BF,LinJ.31,322998,328575,-,,LINF_31T0014500,LINF_310014500,False,True,False,False,False,,amino_acid_permease_3|arginine_transporter|AAP3|aap3_4.7,"[322998, 328575]"
rejected_noCDS_c31.4200BF,LinJ.31,322998,326836,-,,,LINF_31T0014500,False,False,False,True,False,,,"[322998, 326836]"
rejected_noCDS_c31.4210BF,LinJ.31,405961,406903,-,LINF_310016350,,,True,False,False,False,False,,,"[405961, 406903]"
rejected_noCDS_c31.4210BF,LinJ.31,405961,406903,-,,LINF_31T0016350,LINF_310016350,False,True,False,False,False,,,"[405961, 406903]"
rejected_noCDS_c31.4250BH,LinJ.31,440694,447113,-,LINF_310017000,,,True,False,False,False,False,,hypothetical_protein_-_conserved,"[440694, 447113]"
rejected_noCDS_c31.4250BH,LinJ.31,440694,447113,-,,LINF_31T0017000,LINF_310017000,False,True,False,False,False,,hypothetical_protein_-_conserved,"[440694, 447113]"
rejected_noCDS_c31.4250BH,LinJ.31,440694,442935,-,,,LINF_31T0017000,False,False,False,True,False,,,"[440694, 442935]"
rejected_noCDS_c31.4260BF,LinJ.31,440694,447113,-,LINF_310017000,,,True,False,False,False,False,,hypothetical_protein_-_conserved,"[440694, 447113]"
rejected_noCDS_c31.4260BF,LinJ.31,440694,447113,-,,LINF_31T0017000,LINF_310017000,False,True,False,False,False,,hypothetical_protein_-_conserved,"[440694, 447113]"
rejected_noCDS_c31.4260BF,LinJ.31,440694,442935,-,,,LINF_31T0017000,False,False,False,True,False,,,"[440694, 442935]"
rejected_noCDS_c31.4270BH,LinJ.31,462000,463926,-,LINF_310017800,,,True,False,False,False,False,,monoglyceride_lipase,"[462000, 463926]"
rejected_noCDS_c31.4270BH,LinJ.31,462000,463926,-,,LINF_31T0017800,LINF_310017800,False,True,False,False,False,,monoglyceride_lipase,"[462000, 463926]"
rejected_noCDS_c31.4270BH,LinJ.31,462000,462786,-,,,LINF_31T0017800,False,False,False,True,False,,,"[462000, 462786]"
rejected_noCDS_c31.4280BG,LinJ.31,500464,506449,-,LINF_310018700,,,True,False,False,False,False,,H(+)-exporting_diphosphatase,"[500464, 506449]"
rejected_noCDS_c31.4280BG,LinJ.31,500464,506449,-,,LINF_31T0018700,LINF_310018700,False,True,False,False,False,,H(+)-exporting_diphosphatase,"[500464, 506449]"
rejected_noCDS_c31.4280BG,LinJ.31,500464,503903,-,,,LINF_31T0018700,False,False,False,True,False,,,"[500464, 503903]"
rejected_noCDS_c31.4290BF,LinJ.31,500464,506449,-,LINF_310018700,,,True,False,False,False,False,,H(+)-exporting_diphosphatase,"[500464, 506449]"
