qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,qlen,slen
Seq_300_LinJ.25,Seq_304_LinJ.25,98.333,180,3,0,1,180,1,180,7.55e-88,316.0,606,376
Seq_301_LinJ.25,Seq_301_LinJ.25,100.0,111,0,0,1,111,1,111,2.74e-55,206.0,111,111
Seq_301_LinJ.25,Seq_299_LinJ.25,100.0,111,0,0,1,111,1,111,2.74e-55,206.0,111,111
Seq_301_LinJ.25,Seq_303_LinJ.25,98.198,111,2,0,1,111,1,111,5.939999999999999e-52,195.0,111,111
Seq_302_LinJ.25,Seq_302_LinJ.25,100.0,687,0,0,1,687,1,687,0.0,1269.0,687,687
Seq_302_LinJ.25,Seq_305_LinJ.25,100.0,132,0,0,1,132,1,132,4.11e-66,244.0,687,699
Seq_303_LinJ.25,Seq_303_LinJ.25,100.0,111,0,0,1,111,1,111,2.74e-55,206.0,111,111
Seq_303_LinJ.25,Seq_301_LinJ.25,98.198,111,2,0,1,111,1,111,5.939999999999999e-52,195.0,111,111
Seq_303_LinJ.25,Seq_299_LinJ.25,98.198,111,2,0,1,111,1,111,5.939999999999999e-52,195.0,111,111
Seq_304_LinJ.25,Seq_304_LinJ.25,100.0,376,0,0,1,376,1,376,0.0,695.0,376,376
Seq_304_LinJ.25,Seq_300_LinJ.25,98.333,180,3,0,1,180,1,180,4.6200000000000004e-88,316.0,376,606
Seq_305_LinJ.25,Seq_305_LinJ.25,100.0,699,0,0,1,699,1,699,0.0,1291.0,699,699
Seq_305_LinJ.25,Seq_302_LinJ.25,100.0,132,0,0,1,132,1,132,4.19e-66,244.0,699,687
Seq_306_LinJ.25,Seq_306_LinJ.25,100.0,148,0,0,1,148,1,148,1.03e-75,274.0,148,148
Seq_307_LinJ.25,Seq_307_LinJ.25,100.0,135,0,0,1,135,1,135,1.5699999999999999e-68,250.0,135,135
Seq_308_LinJ.25,Seq_308_LinJ.25,100.0,118,0,0,1,118,1,118,3.79e-59,219.0,118,118
Seq_309_LinJ.25,Seq_309_LinJ.25,100.0,136,0,0,1,136,1,136,4.4e-69,252.0,136,136
Seq_310_LinJ.25,Seq_310_LinJ.25,100.0,188,0,0,1,188,1,188,7.84e-98,348.0,188,188
Seq_311_LinJ.25,Seq_311_LinJ.25,100.0,120,0,0,1,120,1,120,2.98e-60,222.0,120,120
Seq_312_LinJ.25,Seq_312_LinJ.25,100.0,1000,0,0,1,1000,1,1000,0.0,1847.0,1000,1000
Seq_313_LinJ.25,Seq_313_LinJ.25,100.0,107,0,0,1,107,1,107,4.4e-53,198.0,107,107
Seq_314_LinJ.26,Seq_314_LinJ.26,100.0,573,0,0,1,573,1,573,0.0,1059.0,573,573
Seq_315_LinJ.26,Seq_315_LinJ.26,100.0,105,0,0,1,105,1,105,5.559999999999999e-52,195.0,105,105
Seq_316_LinJ.26,Seq_316_LinJ.26,100.0,189,0,0,1,189,1,189,2.19e-98,350.0,189,189
Seq_317_LinJ.26,Seq_317_LinJ.26,100.0,109,0,0,1,109,1,109,3.47e-54,202.0,109,109
Seq_318_LinJ.26,Seq_318_LinJ.26,100.0,554,0,0,1,554,1,554,0.0,1024.0,554,554
Seq_319_LinJ.26,Seq_319_LinJ.26,100.0,111,0,0,1,111,1,111,2.74e-55,206.0,111,111
Seq_320_LinJ.26,Seq_320_LinJ.26,100.0,213,0,0,1,213,1,213,1.13e-111,394.0,213,213
Seq_320_LinJ.26,Seq_327_LinJ.26,99.412,170,1,0,44,213,1,170,4.2100000000000005e-86,309.0,213,170
Seq_321_LinJ.26,Seq_321_LinJ.26,100.0,1000,0,0,1,1000,1,1000,0.0,1847.0,1000,1000
Seq_322_LinJ.26,Seq_322_LinJ.26,100.0,130,0,0,1,130,1,130,9.040000000000001e-66,241.0,130,130
Seq_322_LinJ.26,Seq_325_LinJ.26,93.548,124,8,0,7,130,1,124,4.3e-49,185.0,130,124
Seq_322_LinJ.26,Seq_324_LinJ.26,93.548,124,8,0,7,130,1,124,4.3e-49,185.0,130,124
Seq_323_LinJ.26,Seq_323_LinJ.26,100.0,595,0,0,1,595,1,595,0.0,1099.0,595,595
Seq_324_LinJ.26,Seq_325_LinJ.26,100.0,124,0,0,1,124,1,124,1.85e-62,230.0,124,124
Seq_324_LinJ.26,Seq_324_LinJ.26,100.0,124,0,0,1,124,1,124,1.85e-62,230.0,124,124
Seq_324_LinJ.26,Seq_322_LinJ.26,93.548,124,8,0,1,124,7,130,4.07e-49,185.0,124,130
Seq_325_LinJ.26,Seq_325_LinJ.26,100.0,124,0,0,1,124,1,124,1.85e-62,230.0,124,124
Seq_325_LinJ.26,Seq_324_LinJ.26,100.0,124,0,0,1,124,1,124,1.85e-62,230.0,124,124
Seq_325_LinJ.26,Seq_322_LinJ.26,93.548,124,8,0,1,124,7,130,4.07e-49,185.0,124,130
Seq_326_LinJ.26,Seq_326_LinJ.26,100.0,213,0,0,1,213,1,213,1.13e-111,394.0,213,213
Seq_327_LinJ.26,Seq_327_LinJ.26,100.0,170,0,0,1,170,1,170,7.11e-88,315.0,170,170
Seq_327_LinJ.26,Seq_320_LinJ.26,99.412,170,1,0,1,170,44,213,3.3100000000000004e-86,309.0,170,213
Seq_328_LinJ.26,Seq_328_LinJ.26,100.0,610,0,0,1,610,1,610,0.0,1127.0,610,610
Seq_329_LinJ.26,Seq_329_LinJ.26,100.0,152,0,0,1,152,1,152,6.36e-78,281.0,152,152
Seq_330_LinJ.26,Seq_330_LinJ.26,100.0,126,0,0,1,126,1,126,1.46e-63,233.0,126,126
Seq_331_LinJ.26,Seq_332_LinJ.26,100.0,148,0,0,1,148,1,148,1.03e-75,274.0,148,148
Seq_331_LinJ.26,Seq_331_LinJ.26,100.0,148,0,0,1,148,1,148,1.03e-75,274.0,148,148
Seq_332_LinJ.26,Seq_332_LinJ.26,100.0,148,0,0,1,148,1,148,1.03e-75,274.0,148,148
Seq_332_LinJ.26,Seq_331_LinJ.26,100.0,148,0,0,1,148,1,148,1.03e-75,274.0,148,148
Seq_333_LinJ.26,Seq_333_LinJ.26,100.0,349,0,0,1,349,1,349,0.0,645.0,349,349
Seq_334_LinJ.26,Seq_334_LinJ.26,100.0,561,0,0,1,561,1,561,0.0,1037.0,561,561
Seq_336_LinJ.27,Seq_336_LinJ.27,100.0,241,0,0,1,241,1,241,3.51e-127,446.0,241,241
Seq_337_LinJ.27,Seq_337_LinJ.27,100.0,135,0,0,1,135,1,135,1.5699999999999999e-68,250.0,135,135
Seq_337_LinJ.27,Seq_344_LinJ.27,95.714,140,1,1,1,135,2,141,1.23e-59,220.0,135,141
Seq_337_LinJ.27,Seq_338_LinJ.27,95.714,140,1,1,1,135,1,140,1.23e-59,220.0,135,140
Seq_337_LinJ.27,Seq_341_LinJ.27,95.0,140,2,1,1,135,2,141,5.72e-58,215.0,135,141
Seq_337_LinJ.27,Seq_340_LinJ.27,95.0,140,2,1,1,135,2,141,5.72e-58,215.0,135,141
Seq_337_LinJ.27,Seq_339_LinJ.27,95.0,140,2,1,1,135,2,141,5.72e-58,215.0,135,141
Seq_337_LinJ.27,Seq_342_LinJ.27,94.286,140,3,1,1,135,2,141,2.66e-56,209.0,135,141
Seq_338_LinJ.27,Seq_344_LinJ.27,100.0,140,0,0,1,140,2,141,2.72e-71,259.0,140,141
Seq_338_LinJ.27,Seq_338_LinJ.27,100.0,140,0,0,1,140,1,140,2.72e-71,259.0,140,140
Seq_338_LinJ.27,Seq_341_LinJ.27,99.286,140,1,0,1,140,2,141,1.26e-69,254.0,140,141
Seq_338_LinJ.27,Seq_340_LinJ.27,99.286,140,1,0,1,140,2,141,1.26e-69,254.0,140,141
Seq_338_LinJ.27,Seq_339_LinJ.27,99.286,140,1,0,1,140,2,141,1.26e-69,254.0,140,141
Seq_338_LinJ.27,Seq_342_LinJ.27,98.571,140,2,0,1,140,2,141,5.88e-68,248.0,140,141
Seq_338_LinJ.27,Seq_337_LinJ.27,95.714,140,1,1,1,140,1,135,1.28e-59,220.0,140,135
Seq_339_LinJ.27,Seq_341_LinJ.27,100.0,141,0,0,1,141,1,141,7.620000000000001e-72,261.0,141,141
Seq_339_LinJ.27,Seq_340_LinJ.27,100.0,141,0,0,1,141,1,141,7.620000000000001e-72,261.0,141,141
Seq_339_LinJ.27,Seq_339_LinJ.27,100.0,141,0,0,1,141,1,141,7.620000000000001e-72,261.0,141,141
Seq_339_LinJ.27,Seq_344_LinJ.27,99.291,141,1,0,1,141,1,141,3.54e-70,255.0,141,141
Seq_339_LinJ.27,Seq_338_LinJ.27,99.286,140,1,0,2,141,1,140,1.27e-69,254.0,141,140
Seq_339_LinJ.27,Seq_342_LinJ.27,97.872,141,3,0,1,141,1,141,7.67e-67,244.0,141,141
Seq_339_LinJ.27,Seq_337_LinJ.27,95.0,140,2,1,2,141,1,135,6.01e-58,215.0,141,135
Seq_340_LinJ.27,Seq_341_LinJ.27,100.0,141,0,0,1,141,1,141,7.620000000000001e-72,261.0,141,141
Seq_340_LinJ.27,Seq_340_LinJ.27,100.0,141,0,0,1,141,1,141,7.620000000000001e-72,261.0,141,141
Seq_340_LinJ.27,Seq_339_LinJ.27,100.0,141,0,0,1,141,1,141,7.620000000000001e-72,261.0,141,141
Seq_340_LinJ.27,Seq_344_LinJ.27,99.291,141,1,0,1,141,1,141,3.54e-70,255.0,141,141
Seq_340_LinJ.27,Seq_338_LinJ.27,99.286,140,1,0,2,141,1,140,1.27e-69,254.0,141,140
Seq_340_LinJ.27,Seq_342_LinJ.27,97.872,141,3,0,1,141,1,141,7.67e-67,244.0,141,141
Seq_340_LinJ.27,Seq_337_LinJ.27,95.0,140,2,1,2,141,1,135,6.01e-58,215.0,141,135
Seq_341_LinJ.27,Seq_341_LinJ.27,100.0,141,0,0,1,141,1,141,7.620000000000001e-72,261.0,141,141
Seq_341_LinJ.27,Seq_340_LinJ.27,100.0,141,0,0,1,141,1,141,7.620000000000001e-72,261.0,141,141
Seq_341_LinJ.27,Seq_339_LinJ.27,100.0,141,0,0,1,141,1,141,7.620000000000001e-72,261.0,141,141
Seq_341_LinJ.27,Seq_344_LinJ.27,99.291,141,1,0,1,141,1,141,3.54e-70,255.0,141,141
Seq_341_LinJ.27,Seq_338_LinJ.27,99.286,140,1,0,2,141,1,140,1.27e-69,254.0,141,140
Seq_341_LinJ.27,Seq_342_LinJ.27,97.872,141,3,0,1,141,1,141,7.67e-67,244.0,141,141
Seq_341_LinJ.27,Seq_337_LinJ.27,95.0,140,2,1,2,141,1,135,6.01e-58,215.0,141,135
Seq_342_LinJ.27,Seq_342_LinJ.27,100.0,141,0,0,1,141,1,141,7.620000000000001e-72,261.0,141,141
Seq_342_LinJ.27,Seq_344_LinJ.27,98.582,141,2,0,1,141,1,141,1.65e-68,250.0,141,141
Seq_342_LinJ.27,Seq_338_LinJ.27,98.571,140,2,0,2,141,1,140,5.93e-68,248.0,141,140
Seq_342_LinJ.27,Seq_341_LinJ.27,97.872,141,3,0,1,141,1,141,7.67e-67,244.0,141,141
Seq_342_LinJ.27,Seq_340_LinJ.27,97.872,141,3,0,1,141,1,141,7.67e-67,244.0,141,141
Seq_342_LinJ.27,Seq_339_LinJ.27,97.872,141,3,0,1,141,1,141,7.67e-67,244.0,141,141
Seq_342_LinJ.27,Seq_337_LinJ.27,94.286,140,3,1,2,141,1,135,2.8000000000000004e-56,209.0,141,135
Seq_343_LinJ.27,Seq_343_LinJ.27,100.0,115,0,0,1,115,1,115,1.7100000000000002e-57,213.0,115,115
Seq_344_LinJ.27,Seq_344_LinJ.27,100.0,141,0,0,1,141,1,141,7.620000000000001e-72,261.0,141,141
Seq_344_LinJ.27,Seq_338_LinJ.27,100.0,140,0,0,2,141,1,140,2.74e-71,259.0,141,140
Seq_344_LinJ.27,Seq_341_LinJ.27,99.291,141,1,0,1,141,1,141,3.54e-70,255.0,141,141
Seq_344_LinJ.27,Seq_340_LinJ.27,99.291,141,1,0,1,141,1,141,3.54e-70,255.0,141,141
Seq_344_LinJ.27,Seq_339_LinJ.27,99.291,141,1,0,1,141,1,141,3.54e-70,255.0,141,141
Seq_344_LinJ.27,Seq_342_LinJ.27,98.582,141,2,0,1,141,1,141,1.65e-68,250.0,141,141
Seq_344_LinJ.27,Seq_337_LinJ.27,95.714,140,1,1,2,141,1,135,1.2900000000000001e-59,220.0,141,135
Seq_345_LinJ.27,Seq_345_LinJ.27,100.0,795,0,0,1,795,1,795,0.0,1469.0,795,795
Seq_345_LinJ.27,Seq_346_LinJ.27,99.747,790,1,1,1,789,1,790,0.0,1447.0,795,1220
Seq_346_LinJ.27,Seq_346_LinJ.27,100.0,1220,0,0,1,1220,1,1220,0.0,2254.0,1220,1220
Seq_346_LinJ.27,Seq_345_LinJ.27,99.747,790,1,1,1,790,1,789,0.0,1447.0,1220,795
Seq_347_LinJ.27,Seq_347_LinJ.27,100.0,123,0,0,1,123,1,123,6.6e-62,228.0,123,123
Seq_348_LinJ.27,Seq_348_LinJ.27,100.0,193,0,0,1,193,1,193,1.34e-100,357.0,193,193
Seq_349_LinJ.27,Seq_349_LinJ.27,100.0,127,0,0,1,127,1,127,4.0900000000000004e-64,235.0,127,127
Seq_350_LinJ.27,Seq_350_LinJ.27,100.0,283,0,0,1,283,1,283,1.8799999999999998e-150,523.0,283,283
Seq_351_LinJ.27,Seq_351_LinJ.27,100.0,101,0,0,1,101,1,101,8.88e-50,187.0,101,101
Seq_352_LinJ.27,Seq_352_LinJ.27,100.0,698,0,0,1,698,1,698,0.0,1290.0,698,698
Seq_353_LinJ.28,Seq_353_LinJ.28,100.0,632,0,0,1,632,1,632,0.0,1168.0,632,632
Seq_354_LinJ.28,Seq_354_LinJ.28,100.0,248,0,0,1,248,1,248,4.66e-131,459.0,248,248
Seq_355_LinJ.28,Seq_355_LinJ.28,100.0,586,0,0,1,586,1,586,0.0,1083.0,586,586
Seq_356_LinJ.28,Seq_356_LinJ.28,100.0,154,0,0,1,154,1,154,4.9900000000000007e-79,285.0,154,154
Seq_357_LinJ.28,Seq_357_LinJ.28,100.0,628,0,0,1,628,1,628,0.0,1160.0,628,628
Seq_358_LinJ.28,Seq_358_LinJ.28,100.0,118,0,0,1,118,1,118,3.79e-59,219.0,118,118
Seq_359_LinJ.28,Seq_359_LinJ.28,100.0,765,0,0,1,765,1,765,0.0,1413.0,765,765
Seq_359_LinJ.28,Seq_189_LinJ.17,98.562,765,11,0,1,765,1000,236,0.0,1352.0,765,1094
Seq_359_LinJ.28,Seq_203_LinJ.17,98.658,745,10,0,21,765,1,745,0.0,1321.0,765,990
Seq_359_LinJ.28,Seq_256_LinJ.21,98.523,745,11,0,21,765,1,745,0.0,1315.0,765,990
Seq_360_LinJ.29,Seq_360_LinJ.29,100.0,150,0,0,1,150,1,150,8.11e-77,278.0,150,150
Seq_361_LinJ.29,Seq_361_LinJ.29,100.0,114,0,0,1,114,1,114,6.080000000000001e-57,211.0,114,114
Seq_362_LinJ.29,Seq_362_LinJ.29,100.0,250,0,0,1,250,1,250,3.63e-132,462.0,250,250
Seq_362_LinJ.29,Seq_364_LinJ.29,98.8,250,3,0,1,250,1,250,3.66e-127,446.0,250,250
Seq_363_LinJ.29,Seq_363_LinJ.29,100.0,287,0,0,1,287,1,287,1.14e-152,531.0,287,287
Seq_363_LinJ.29,Seq_365_LinJ.29,99.652,287,1,0,1,287,1,287,5.29e-151,525.0,287,287
Seq_364_LinJ.29,Seq_364_LinJ.29,100.0,250,0,0,1,250,1,250,3.63e-132,462.0,250,250
Seq_364_LinJ.29,Seq_362_LinJ.29,98.8,250,3,0,1,250,1,250,3.66e-127,446.0,250,250
Seq_365_LinJ.29,Seq_365_LinJ.29,100.0,287,0,0,1,287,1,287,1.14e-152,531.0,287,287
Seq_365_LinJ.29,Seq_363_LinJ.29,99.652,287,1,0,1,287,1,287,5.29e-151,525.0,287,287
Seq_366_LinJ.29,Seq_366_LinJ.29,100.0,346,0,0,1,346,1,346,0.0,640.0,346,346
Seq_366_LinJ.29,Seq_368_LinJ.29,100.0,115,0,0,1,115,115,1,5.71e-57,213.0,346,115
Seq_367_LinJ.29,Seq_367_LinJ.29,100.0,749,0,0,1,749,1,749,0.0,1384.0,749,749
Seq_368_LinJ.29,Seq_368_LinJ.29,100.0,115,0,0,1,115,1,115,1.7100000000000002e-57,213.0,115,115
Seq_368_LinJ.29,Seq_366_LinJ.29,100.0,115,0,0,1,115,115,1,1.7100000000000002e-57,213.0,115,346
Seq_369_LinJ.29,Seq_369_LinJ.29,100.0,244,0,0,1,244,1,244,7.660000000000001e-129,451.0,244,244
Seq_369_LinJ.29,Seq_384_LinJ.29,99.59,244,1,0,1,244,249,492,3.56e-127,446.0,244,492
Seq_370_LinJ.29,Seq_370_LinJ.29,100.0,799,0,0,1,799,1,799,0.0,1476.0,799,799
Seq_371_LinJ.29,Seq_382_LinJ.29,100.0,1058,0,0,1,1058,1,1058,0.0,1954.0,1058,1058
Seq_371_LinJ.29,Seq_371_LinJ.29,100.0,1058,0,0,1,1058,1,1058,0.0,1954.0,1058,1058
Seq_371_LinJ.29,Seq_379_LinJ.29,99.905,1058,1,0,1,1058,1,1058,0.0,1949.0,1058,1058
Seq_371_LinJ.29,Seq_374_LinJ.29,99.622,1058,0,1,1,1058,1,1054,0.0,1929.0,1058,1054
Seq_372_LinJ.29,Seq_383_LinJ.29,100.0,152,0,0,1,152,1,152,6.36e-78,281.0,152,152
Seq_372_LinJ.29,Seq_380_LinJ.29,100.0,152,0,0,1,152,1,152,6.36e-78,281.0,152,152
Seq_372_LinJ.29,Seq_377_LinJ.29,100.0,152,0,0,1,152,1,152,6.36e-78,281.0,152,152
Seq_372_LinJ.29,Seq_372_LinJ.29,100.0,152,0,0,1,152,1,152,6.36e-78,281.0,152,152
Seq_373_LinJ.29,Seq_381_LinJ.29,100.0,1307,0,0,1,1307,1,1307,0.0,2414.0,1307,1307
Seq_373_LinJ.29,Seq_378_LinJ.29,100.0,1307,0,0,1,1307,1,1307,0.0,2414.0,1307,1307
Seq_373_LinJ.29,Seq_373_LinJ.29,100.0,1307,0,0,1,1307,1,1307,0.0,2414.0,1307,1307
Seq_374_LinJ.29,Seq_374_LinJ.29,100.0,1054,0,0,1,1054,1,1054,0.0,1947.0,1054,1054
Seq_374_LinJ.29,Seq_382_LinJ.29,99.622,1058,0,1,1,1054,1,1058,0.0,1929.0,1054,1058
Seq_374_LinJ.29,Seq_371_LinJ.29,99.622,1058,0,1,1,1054,1,1058,0.0,1929.0,1054,1058
Seq_374_LinJ.29,Seq_379_LinJ.29,99.527,1058,1,1,1,1054,1,1058,0.0,1923.0,1054,1058
Seq_375_LinJ.29,Seq_375_LinJ.29,100.0,1090,0,0,1,1090,1,1090,0.0,2013.0,1090,1090
Seq_376_LinJ.29,Seq_376_LinJ.29,100.0,1632,0,0,1,1632,1,1632,0.0,3014.0,1632,1632
Seq_377_LinJ.29,Seq_383_LinJ.29,100.0,152,0,0,1,152,1,152,6.36e-78,281.0,152,152
Seq_377_LinJ.29,Seq_380_LinJ.29,100.0,152,0,0,1,152,1,152,6.36e-78,281.0,152,152
Seq_377_LinJ.29,Seq_377_LinJ.29,100.0,152,0,0,1,152,1,152,6.36e-78,281.0,152,152
Seq_377_LinJ.29,Seq_372_LinJ.29,100.0,152,0,0,1,152,1,152,6.36e-78,281.0,152,152
Seq_378_LinJ.29,Seq_381_LinJ.29,100.0,1307,0,0,1,1307,1,1307,0.0,2414.0,1307,1307
Seq_378_LinJ.29,Seq_378_LinJ.29,100.0,1307,0,0,1,1307,1,1307,0.0,2414.0,1307,1307
Seq_378_LinJ.29,Seq_373_LinJ.29,100.0,1307,0,0,1,1307,1,1307,0.0,2414.0,1307,1307
Seq_379_LinJ.29,Seq_379_LinJ.29,100.0,1058,0,0,1,1058,1,1058,0.0,1954.0,1058,1058
Seq_379_LinJ.29,Seq_382_LinJ.29,99.905,1058,1,0,1,1058,1,1058,0.0,1949.0,1058,1058
Seq_379_LinJ.29,Seq_371_LinJ.29,99.905,1058,1,0,1,1058,1,1058,0.0,1949.0,1058,1058
Seq_379_LinJ.29,Seq_374_LinJ.29,99.527,1058,1,1,1,1058,1,1054,0.0,1923.0,1058,1054
Seq_380_LinJ.29,Seq_383_LinJ.29,100.0,152,0,0,1,152,1,152,6.36e-78,281.0,152,152
Seq_380_LinJ.29,Seq_380_LinJ.29,100.0,152,0,0,1,152,1,152,6.36e-78,281.0,152,152
Seq_380_LinJ.29,Seq_377_LinJ.29,100.0,152,0,0,1,152,1,152,6.36e-78,281.0,152,152
Seq_380_LinJ.29,Seq_372_LinJ.29,100.0,152,0,0,1,152,1,152,6.36e-78,281.0,152,152
Seq_381_LinJ.29,Seq_381_LinJ.29,100.0,1307,0,0,1,1307,1,1307,0.0,2414.0,1307,1307
Seq_381_LinJ.29,Seq_378_LinJ.29,100.0,1307,0,0,1,1307,1,1307,0.0,2414.0,1307,1307
Seq_381_LinJ.29,Seq_373_LinJ.29,100.0,1307,0,0,1,1307,1,1307,0.0,2414.0,1307,1307
Seq_382_LinJ.29,Seq_382_LinJ.29,100.0,1058,0,0,1,1058,1,1058,0.0,1954.0,1058,1058
Seq_382_LinJ.29,Seq_371_LinJ.29,100.0,1058,0,0,1,1058,1,1058,0.0,1954.0,1058,1058
Seq_382_LinJ.29,Seq_379_LinJ.29,99.905,1058,1,0,1,1058,1,1058,0.0,1949.0,1058,1058
Seq_382_LinJ.29,Seq_374_LinJ.29,99.622,1058,0,1,1,1058,1,1054,0.0,1929.0,1058,1054
Seq_383_LinJ.29,Seq_383_LinJ.29,100.0,152,0,0,1,152,1,152,6.36e-78,281.0,152,152
Seq_383_LinJ.29,Seq_380_LinJ.29,100.0,152,0,0,1,152,1,152,6.36e-78,281.0,152,152
Seq_383_LinJ.29,Seq_377_LinJ.29,100.0,152,0,0,1,152,1,152,6.36e-78,281.0,152,152
Seq_383_LinJ.29,Seq_372_LinJ.29,100.0,152,0,0,1,152,1,152,6.36e-78,281.0,152,152
Seq_384_LinJ.29,Seq_384_LinJ.29,100.0,492,0,0,1,492,1,492,0.0,909.0,492,492
Seq_384_LinJ.29,Seq_369_LinJ.29,99.59,244,1,0,249,492,1,244,7.44e-127,446.0,492,244
Seq_385_LinJ.29,Seq_385_LinJ.29,100.0,684,0,0,1,684,1,684,0.0,1264.0,684,684
Seq_386_LinJ.29,Seq_386_LinJ.29,100.0,116,0,0,1,116,1,116,4.8e-58,215.0,116,116
Seq_387_LinJ.29,Seq_387_LinJ.29,100.0,124,0,0,1,124,1,124,1.85e-62,230.0,124,124
Seq_387_LinJ.29,Seq_388_LinJ.29,99.194,124,1,0,1,124,1,124,8.62e-61,224.0,124,124
Seq_388_LinJ.29,Seq_388_LinJ.29,100.0,124,0,0,1,124,1,124,1.85e-62,230.0,124,124
Seq_388_LinJ.29,Seq_387_LinJ.29,99.194,124,1,0,1,124,1,124,8.62e-61,224.0,124,124
Seq_389_LinJ.29,Seq_389_LinJ.29,100.0,159,0,0,1,159,1,159,8.599999999999999e-82,294.0,159,159
Seq_390_LinJ.29,Seq_390_LinJ.29,100.0,163,0,0,1,163,1,163,5.28e-84,302.0,163,163
Seq_391_LinJ.29,Seq_391_LinJ.29,100.0,151,0,0,1,151,1,151,2.27e-77,279.0,151,151
Seq_392_LinJ.29,Seq_392_LinJ.29,100.0,114,0,0,1,114,1,114,6.080000000000001e-57,211.0,114,114
Seq_393_LinJ.29,Seq_393_LinJ.29,100.0,142,0,0,1,142,1,142,2.1300000000000002e-72,263.0,142,142
Seq_394_LinJ.29,Seq_394_LinJ.29,100.0,102,0,0,1,102,1,102,2.5e-50,189.0,102,102
Seq_395_LinJ.29,Seq_395_LinJ.29,100.0,154,0,0,1,154,1,154,4.9900000000000007e-79,285.0,154,154
Seq_396_LinJ.29,Seq_396_LinJ.29,100.0,693,0,0,1,693,1,693,0.0,1280.0,693,693
Seq_397_LinJ.29,Seq_397_LinJ.29,100.0,606,0,0,1,606,1,606,0.0,1120.0,606,606
Seq_398_LinJ.29,Seq_398_LinJ.29,100.0,554,0,0,1,554,1,554,0.0,1024.0,554,554
Seq_398_LinJ.29,Seq_400_LinJ.29,96.129,155,3,3,1,153,1,154,7.08e-68,250.0,554,554
Seq_399_LinJ.29,Seq_399_LinJ.29,100.0,577,0,0,1,577,1,577,0.0,1066.0,577,577
Seq_400_LinJ.29,Seq_400_LinJ.29,100.0,554,0,0,1,554,1,554,0.0,1024.0,554,554
Seq_400_LinJ.29,Seq_398_LinJ.29,96.129,155,3,3,1,154,1,153,7.08e-68,250.0,554,554
Seq_401_LinJ.30,Seq_401_LinJ.30,100.0,106,0,0,1,106,1,106,1.5599999999999999e-52,196.0,106,106
Seq_402_LinJ.30,Seq_402_LinJ.30,100.0,593,0,0,1,593,1,593,0.0,1096.0,593,593
Seq_402_LinJ.30,Seq_517_LinJ.33,95.871,557,8,2,37,593,605,64,0.0,887.0,593,605
Seq_403_LinJ.30,Seq_403_LinJ.30,100.0,1000,0,0,1,1000,1,1000,0.0,1847.0,1000,1000
Seq_404_LinJ.30,Seq_404_LinJ.30,100.0,115,0,0,1,115,1,115,1.7100000000000002e-57,213.0,115,115
Seq_405_LinJ.30,Seq_405_LinJ.30,100.0,199,0,0,1,199,1,199,6.35e-104,368.0,199,199
Seq_405_LinJ.30,Seq_406_LinJ.30,97.99,199,4,0,1,199,8,206,2.98e-97,346.0,199,206
Seq_406_LinJ.30,Seq_406_LinJ.30,100.0,206,0,0,1,206,1,206,8.48e-108,381.0,206,206
Seq_406_LinJ.30,Seq_405_LinJ.30,97.99,199,4,0,8,206,1,199,3.09e-97,346.0,206,199
Seq_407_LinJ.30,Seq_407_LinJ.30,100.0,118,0,0,1,118,1,118,3.79e-59,219.0,118,118
Seq_408_LinJ.30,Seq_411_LinJ.30,100.0,131,0,0,1,131,2,132,2.54e-66,243.0,131,132
Seq_408_LinJ.30,Seq_410_LinJ.30,100.0,131,0,0,1,131,2,132,2.54e-66,243.0,131,132
Seq_408_LinJ.30,Seq_408_LinJ.30,100.0,131,0,0,1,131,1,131,2.54e-66,243.0,131,131
Seq_408_LinJ.30,Seq_412_LinJ.30,98.473,131,2,0,1,131,2,132,5.49e-63,231.0,131,132
Seq_409_LinJ.30,Seq_409_LinJ.30,100.0,682,0,0,1,682,1,682,0.0,1260.0,682,682
Seq_410_LinJ.30,Seq_411_LinJ.30,100.0,132,0,0,1,132,1,132,7.11e-67,244.0,132,132
Seq_410_LinJ.30,Seq_410_LinJ.30,100.0,132,0,0,1,132,1,132,7.11e-67,244.0,132,132
Seq_410_LinJ.30,Seq_408_LinJ.30,100.0,131,0,0,2,132,1,131,2.56e-66,243.0,132,131
Seq_410_LinJ.30,Seq_412_LinJ.30,98.485,132,2,0,1,132,1,132,1.54e-63,233.0,132,132
Seq_411_LinJ.30,Seq_411_LinJ.30,100.0,132,0,0,1,132,1,132,7.11e-67,244.0,132,132
Seq_411_LinJ.30,Seq_410_LinJ.30,100.0,132,0,0,1,132,1,132,7.11e-67,244.0,132,132
Seq_411_LinJ.30,Seq_408_LinJ.30,100.0,131,0,0,2,132,1,131,2.56e-66,243.0,132,131
Seq_411_LinJ.30,Seq_412_LinJ.30,98.485,132,2,0,1,132,1,132,1.54e-63,233.0,132,132
Seq_412_LinJ.30,Seq_412_LinJ.30,100.0,132,0,0,1,132,1,132,7.11e-67,244.0,132,132
Seq_412_LinJ.30,Seq_411_LinJ.30,98.485,132,2,0,1,132,1,132,1.54e-63,233.0,132,132
Seq_412_LinJ.30,Seq_410_LinJ.30,98.485,132,2,0,1,132,1,132,1.54e-63,233.0,132,132
Seq_412_LinJ.30,Seq_408_LinJ.30,98.473,131,2,0,2,132,1,131,5.54e-63,231.0,132,131
