qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,qlen,slen
Seq_273_LinJ.24,Seq_273_LinJ.24,100.0,285,0,0,1,285,1,285,1.36e-151,527.0,285,285
Seq_274_LinJ.24,Seq_274_LinJ.24,100.0,197,0,0,1,197,1,197,7.6e-103,364.0,197,197
Seq_275_LinJ.24,Seq_275_LinJ.24,100.0,110,0,0,1,110,1,110,9.059999999999999e-55,204.0,110,110
Seq_276_LinJ.24,Seq_276_LinJ.24,100.0,1007,0,0,1,1007,1,1007,0.0,1860.0,1007,1007
Seq_276_LinJ.24,Seq_270_LinJ.24,100.0,1007,0,0,1,1007,1,1007,0.0,1860.0,1007,1007
Seq_276_LinJ.24,Seq_278_LinJ.24,99.485,583,3,0,1,583,1,583,0.0,1061.0,1007,583
Seq_277_LinJ.24,Seq_277_LinJ.24,100.0,175,0,0,1,175,1,175,1.1299999999999999e-90,324.0,175,175
Seq_278_LinJ.24,Seq_278_LinJ.24,100.0,583,0,0,1,583,1,583,0.0,1077.0,583,583
Seq_278_LinJ.24,Seq_276_LinJ.24,99.485,583,3,0,1,583,1,583,0.0,1061.0,583,1007
Seq_278_LinJ.24,Seq_270_LinJ.24,99.485,583,3,0,1,583,1,583,0.0,1061.0,583,1007
Seq_279_LinJ.24,Seq_279_LinJ.24,100.0,108,0,0,1,108,1,108,1.15e-53,200.0,108,108
Seq_280_LinJ.24,Seq_280_LinJ.24,100.0,133,0,0,1,133,1,133,1.85e-67,246.0,133,133
Seq_281_LinJ.24,Seq_281_LinJ.24,100.0,111,0,0,1,111,1,111,2.55e-55,206.0,111,111
Seq_282_LinJ.24,Seq_282_LinJ.24,100.0,105,0,0,1,105,1,105,5.16e-52,195.0,105,105
Seq_283_LinJ.24,Seq_283_LinJ.24,100.0,119,0,0,1,119,1,119,9.869999999999999e-60,220.0,119,119
Seq_284_LinJ.25,Seq_284_LinJ.25,100.0,1336,0,0,1,1336,1,1336,0.0,2468.0,1336,1336
Seq_284_LinJ.25,Seq_504_LinJ.33,99.681,627,1,1,19,645,626,1,0.0,1146.0,1336,808
Seq_284_LinJ.25,Seq_503_LinJ.33,98.34,482,8,0,855,1336,923,442,0.0,846.0,1336,923
Seq_285_LinJ.25,Seq_287_LinJ.25,100.0,111,0,0,1,111,1,111,2.55e-55,206.0,111,111
Seq_285_LinJ.25,Seq_285_LinJ.25,100.0,111,0,0,1,111,1,111,2.55e-55,206.0,111,111
Seq_285_LinJ.25,Seq_289_LinJ.25,98.198,111,2,0,1,111,1,111,5.51e-52,195.0,111,111
Seq_286_LinJ.25,Seq_286_LinJ.25,100.0,606,0,0,1,606,1,606,0.0,1120.0,606,606
Seq_286_LinJ.25,Seq_290_LinJ.25,98.333,180,3,0,1,180,1,180,7.01e-88,316.0,606,376
Seq_287_LinJ.25,Seq_287_LinJ.25,100.0,111,0,0,1,111,1,111,2.55e-55,206.0,111,111
Seq_287_LinJ.25,Seq_285_LinJ.25,100.0,111,0,0,1,111,1,111,2.55e-55,206.0,111,111
Seq_287_LinJ.25,Seq_289_LinJ.25,98.198,111,2,0,1,111,1,111,5.51e-52,195.0,111,111
Seq_288_LinJ.25,Seq_288_LinJ.25,100.0,687,0,0,1,687,1,687,0.0,1269.0,687,687
Seq_288_LinJ.25,Seq_291_LinJ.25,100.0,132,0,0,1,132,1,132,3.8200000000000004e-66,244.0,687,699
Seq_289_LinJ.25,Seq_289_LinJ.25,100.0,111,0,0,1,111,1,111,2.55e-55,206.0,111,111
Seq_289_LinJ.25,Seq_287_LinJ.25,98.198,111,2,0,1,111,1,111,5.51e-52,195.0,111,111
Seq_289_LinJ.25,Seq_285_LinJ.25,98.198,111,2,0,1,111,1,111,5.51e-52,195.0,111,111
Seq_290_LinJ.25,Seq_290_LinJ.25,100.0,376,0,0,1,376,1,376,0.0,695.0,376,376
Seq_290_LinJ.25,Seq_286_LinJ.25,98.333,180,3,0,1,180,1,180,4.28e-88,316.0,376,606
Seq_291_LinJ.25,Seq_291_LinJ.25,100.0,699,0,0,1,699,1,699,0.0,1291.0,699,699
Seq_291_LinJ.25,Seq_288_LinJ.25,100.0,132,0,0,1,132,1,132,3.8900000000000003e-66,244.0,699,687
Seq_292_LinJ.25,Seq_292_LinJ.25,100.0,148,0,0,1,148,1,148,9.59e-76,274.0,148,148
Seq_293_LinJ.25,Seq_293_LinJ.25,100.0,135,0,0,1,135,1,135,1.46e-68,250.0,135,135
Seq_294_LinJ.25,Seq_294_LinJ.25,100.0,118,0,0,1,118,1,118,3.5100000000000004e-59,219.0,118,118
Seq_295_LinJ.25,Seq_295_LinJ.25,100.0,136,0,0,1,136,1,136,4.0799999999999997e-69,252.0,136,136
Seq_296_LinJ.25,Seq_296_LinJ.25,100.0,188,0,0,1,188,1,188,7.27e-98,348.0,188,188
Seq_297_LinJ.25,Seq_297_LinJ.25,100.0,120,0,0,1,120,1,120,2.7699999999999997e-60,222.0,120,120
Seq_298_LinJ.25,Seq_298_LinJ.25,100.0,107,0,0,1,107,1,107,4.08e-53,198.0,107,107
Seq_299_LinJ.26,Seq_299_LinJ.26,100.0,573,0,0,1,573,1,573,0.0,1059.0,573,573
Seq_300_LinJ.26,Seq_300_LinJ.26,100.0,105,0,0,1,105,1,105,5.16e-52,195.0,105,105
Seq_301_LinJ.26,Seq_301_LinJ.26,100.0,189,0,0,1,189,1,189,2.03e-98,350.0,189,189
Seq_302_LinJ.26,Seq_302_LinJ.26,100.0,109,0,0,1,109,1,109,3.2199999999999995e-54,202.0,109,109
Seq_303_LinJ.26,Seq_303_LinJ.26,100.0,554,0,0,1,554,1,554,0.0,1024.0,554,554
Seq_304_LinJ.26,Seq_304_LinJ.26,100.0,111,0,0,1,111,1,111,2.55e-55,206.0,111,111
Seq_305_LinJ.26,Seq_305_LinJ.26,100.0,213,0,0,1,213,1,213,1.05e-111,394.0,213,213
Seq_305_LinJ.26,Seq_311_LinJ.26,99.412,170,1,0,44,213,1,170,3.9e-86,309.0,213,170
Seq_306_LinJ.26,Seq_306_LinJ.26,100.0,130,0,0,1,130,1,130,8.39e-66,241.0,130,130
Seq_306_LinJ.26,Seq_309_LinJ.26,93.548,124,8,0,7,130,1,124,3.99e-49,185.0,130,124
Seq_306_LinJ.26,Seq_308_LinJ.26,93.548,124,8,0,7,130,1,124,3.99e-49,185.0,130,124
Seq_307_LinJ.26,Seq_307_LinJ.26,100.0,595,0,0,1,595,1,595,0.0,1099.0,595,595
Seq_308_LinJ.26,Seq_309_LinJ.26,100.0,124,0,0,1,124,1,124,1.72e-62,230.0,124,124
Seq_308_LinJ.26,Seq_308_LinJ.26,100.0,124,0,0,1,124,1,124,1.72e-62,230.0,124,124
Seq_308_LinJ.26,Seq_306_LinJ.26,93.548,124,8,0,1,124,7,130,3.78e-49,185.0,124,130
Seq_309_LinJ.26,Seq_309_LinJ.26,100.0,124,0,0,1,124,1,124,1.72e-62,230.0,124,124
Seq_309_LinJ.26,Seq_308_LinJ.26,100.0,124,0,0,1,124,1,124,1.72e-62,230.0,124,124
Seq_309_LinJ.26,Seq_306_LinJ.26,93.548,124,8,0,1,124,7,130,3.78e-49,185.0,124,130
Seq_310_LinJ.26,Seq_310_LinJ.26,100.0,213,0,0,1,213,1,213,1.05e-111,394.0,213,213
Seq_311_LinJ.26,Seq_311_LinJ.26,100.0,170,0,0,1,170,1,170,6.6e-88,315.0,170,170
Seq_311_LinJ.26,Seq_305_LinJ.26,99.412,170,1,0,1,170,44,213,3.07e-86,309.0,170,213
Seq_312_LinJ.26,Seq_312_LinJ.26,100.0,610,0,0,1,610,1,610,0.0,1127.0,610,610
Seq_313_LinJ.26,Seq_313_LinJ.26,100.0,152,0,0,1,152,1,152,5.91e-78,281.0,152,152
Seq_314_LinJ.26,Seq_314_LinJ.26,100.0,126,0,0,1,126,1,126,1.35e-63,233.0,126,126
Seq_315_LinJ.26,Seq_316_LinJ.26,100.0,148,0,0,1,148,1,148,9.59e-76,274.0,148,148
Seq_315_LinJ.26,Seq_315_LinJ.26,100.0,148,0,0,1,148,1,148,9.59e-76,274.0,148,148
Seq_316_LinJ.26,Seq_316_LinJ.26,100.0,148,0,0,1,148,1,148,9.59e-76,274.0,148,148
Seq_316_LinJ.26,Seq_315_LinJ.26,100.0,148,0,0,1,148,1,148,9.59e-76,274.0,148,148
Seq_317_LinJ.26,Seq_317_LinJ.26,100.0,349,0,0,1,349,1,349,0.0,645.0,349,349
Seq_318_LinJ.26,Seq_318_LinJ.26,100.0,561,0,0,1,561,1,561,0.0,1037.0,561,561
Seq_320_LinJ.27,Seq_320_LinJ.27,100.0,241,0,0,1,241,1,241,3.26e-127,446.0,241,241
Seq_321_LinJ.27,Seq_321_LinJ.27,100.0,135,0,0,1,135,1,135,1.46e-68,250.0,135,135
Seq_321_LinJ.27,Seq_328_LinJ.27,95.714,140,1,1,1,135,2,141,1.14e-59,220.0,135,141
Seq_321_LinJ.27,Seq_322_LinJ.27,95.714,140,1,1,1,135,1,140,1.14e-59,220.0,135,140
Seq_321_LinJ.27,Seq_325_LinJ.27,95.0,140,2,1,1,135,2,141,5.31e-58,215.0,135,141
Seq_321_LinJ.27,Seq_324_LinJ.27,95.0,140,2,1,1,135,2,141,5.31e-58,215.0,135,141
Seq_321_LinJ.27,Seq_323_LinJ.27,95.0,140,2,1,1,135,2,141,5.31e-58,215.0,135,141
Seq_321_LinJ.27,Seq_326_LinJ.27,94.286,140,3,1,1,135,2,141,2.47e-56,209.0,135,141
Seq_322_LinJ.27,Seq_328_LinJ.27,100.0,140,0,0,1,140,2,141,2.52e-71,259.0,140,141
Seq_322_LinJ.27,Seq_322_LinJ.27,100.0,140,0,0,1,140,1,140,2.52e-71,259.0,140,140
Seq_322_LinJ.27,Seq_325_LinJ.27,99.286,140,1,0,1,140,2,141,1.17e-69,254.0,140,141
Seq_322_LinJ.27,Seq_324_LinJ.27,99.286,140,1,0,1,140,2,141,1.17e-69,254.0,140,141
Seq_322_LinJ.27,Seq_323_LinJ.27,99.286,140,1,0,1,140,2,141,1.17e-69,254.0,140,141
Seq_322_LinJ.27,Seq_326_LinJ.27,98.571,140,2,0,1,140,2,141,5.46e-68,248.0,140,141
Seq_322_LinJ.27,Seq_321_LinJ.27,95.714,140,1,1,1,140,1,135,1.19e-59,220.0,140,135
Seq_323_LinJ.27,Seq_325_LinJ.27,100.0,141,0,0,1,141,1,141,7.07e-72,261.0,141,141
Seq_323_LinJ.27,Seq_324_LinJ.27,100.0,141,0,0,1,141,1,141,7.07e-72,261.0,141,141
Seq_323_LinJ.27,Seq_323_LinJ.27,100.0,141,0,0,1,141,1,141,7.07e-72,261.0,141,141
Seq_323_LinJ.27,Seq_328_LinJ.27,99.291,141,1,0,1,141,1,141,3.29e-70,255.0,141,141
Seq_323_LinJ.27,Seq_322_LinJ.27,99.286,140,1,0,2,141,1,140,1.1799999999999998e-69,254.0,141,140
Seq_323_LinJ.27,Seq_326_LinJ.27,97.872,141,3,0,1,141,1,141,7.12e-67,244.0,141,141
Seq_323_LinJ.27,Seq_321_LinJ.27,95.0,140,2,1,2,141,1,135,5.58e-58,215.0,141,135
Seq_324_LinJ.27,Seq_325_LinJ.27,100.0,141,0,0,1,141,1,141,7.07e-72,261.0,141,141
Seq_324_LinJ.27,Seq_324_LinJ.27,100.0,141,0,0,1,141,1,141,7.07e-72,261.0,141,141
Seq_324_LinJ.27,Seq_323_LinJ.27,100.0,141,0,0,1,141,1,141,7.07e-72,261.0,141,141
Seq_324_LinJ.27,Seq_328_LinJ.27,99.291,141,1,0,1,141,1,141,3.29e-70,255.0,141,141
Seq_324_LinJ.27,Seq_322_LinJ.27,99.286,140,1,0,2,141,1,140,1.1799999999999998e-69,254.0,141,140
Seq_324_LinJ.27,Seq_326_LinJ.27,97.872,141,3,0,1,141,1,141,7.12e-67,244.0,141,141
Seq_324_LinJ.27,Seq_321_LinJ.27,95.0,140,2,1,2,141,1,135,5.58e-58,215.0,141,135
Seq_325_LinJ.27,Seq_325_LinJ.27,100.0,141,0,0,1,141,1,141,7.07e-72,261.0,141,141
Seq_325_LinJ.27,Seq_324_LinJ.27,100.0,141,0,0,1,141,1,141,7.07e-72,261.0,141,141
Seq_325_LinJ.27,Seq_323_LinJ.27,100.0,141,0,0,1,141,1,141,7.07e-72,261.0,141,141
Seq_325_LinJ.27,Seq_328_LinJ.27,99.291,141,1,0,1,141,1,141,3.29e-70,255.0,141,141
Seq_325_LinJ.27,Seq_322_LinJ.27,99.286,140,1,0,2,141,1,140,1.1799999999999998e-69,254.0,141,140
Seq_325_LinJ.27,Seq_326_LinJ.27,97.872,141,3,0,1,141,1,141,7.12e-67,244.0,141,141
Seq_325_LinJ.27,Seq_321_LinJ.27,95.0,140,2,1,2,141,1,135,5.58e-58,215.0,141,135
Seq_326_LinJ.27,Seq_326_LinJ.27,100.0,141,0,0,1,141,1,141,7.07e-72,261.0,141,141
Seq_326_LinJ.27,Seq_328_LinJ.27,98.582,141,2,0,1,141,1,141,1.5299999999999999e-68,250.0,141,141
Seq_326_LinJ.27,Seq_322_LinJ.27,98.571,140,2,0,2,141,1,140,5.4999999999999994e-68,248.0,141,140
Seq_326_LinJ.27,Seq_325_LinJ.27,97.872,141,3,0,1,141,1,141,7.12e-67,244.0,141,141
Seq_326_LinJ.27,Seq_324_LinJ.27,97.872,141,3,0,1,141,1,141,7.12e-67,244.0,141,141
Seq_326_LinJ.27,Seq_323_LinJ.27,97.872,141,3,0,1,141,1,141,7.12e-67,244.0,141,141
Seq_326_LinJ.27,Seq_321_LinJ.27,94.286,140,3,1,2,141,1,135,2.6e-56,209.0,141,135
Seq_327_LinJ.27,Seq_327_LinJ.27,100.0,115,0,0,1,115,1,115,1.59e-57,213.0,115,115
Seq_328_LinJ.27,Seq_328_LinJ.27,100.0,141,0,0,1,141,1,141,7.07e-72,261.0,141,141
Seq_328_LinJ.27,Seq_322_LinJ.27,100.0,140,0,0,2,141,1,140,2.54e-71,259.0,141,140
Seq_328_LinJ.27,Seq_325_LinJ.27,99.291,141,1,0,1,141,1,141,3.29e-70,255.0,141,141
Seq_328_LinJ.27,Seq_324_LinJ.27,99.291,141,1,0,1,141,1,141,3.29e-70,255.0,141,141
Seq_328_LinJ.27,Seq_323_LinJ.27,99.291,141,1,0,1,141,1,141,3.29e-70,255.0,141,141
Seq_328_LinJ.27,Seq_326_LinJ.27,98.582,141,2,0,1,141,1,141,1.5299999999999999e-68,250.0,141,141
Seq_328_LinJ.27,Seq_321_LinJ.27,95.714,140,1,1,2,141,1,135,1.2e-59,220.0,141,135
Seq_329_LinJ.27,Seq_329_LinJ.27,100.0,795,0,0,1,795,1,795,0.0,1469.0,795,795
Seq_329_LinJ.27,Seq_330_LinJ.27,99.747,790,1,1,1,789,1,790,0.0,1447.0,795,1220
Seq_330_LinJ.27,Seq_330_LinJ.27,100.0,1220,0,0,1,1220,1,1220,0.0,2254.0,1220,1220
Seq_330_LinJ.27,Seq_329_LinJ.27,99.747,790,1,1,1,790,1,789,0.0,1447.0,1220,795
Seq_331_LinJ.27,Seq_331_LinJ.27,100.0,123,0,0,1,123,1,123,6.13e-62,228.0,123,123
Seq_332_LinJ.27,Seq_332_LinJ.27,100.0,193,0,0,1,193,1,193,1.2400000000000001e-100,357.0,193,193
Seq_333_LinJ.27,Seq_333_LinJ.27,100.0,127,0,0,1,127,1,127,3.8e-64,235.0,127,127
Seq_334_LinJ.27,Seq_334_LinJ.27,100.0,283,0,0,1,283,1,283,1.74e-150,523.0,283,283
Seq_335_LinJ.27,Seq_335_LinJ.27,100.0,101,0,0,1,101,1,101,8.24e-50,187.0,101,101
Seq_336_LinJ.27,Seq_336_LinJ.27,100.0,698,0,0,1,698,1,698,0.0,1290.0,698,698
Seq_337_LinJ.28,Seq_337_LinJ.28,100.0,632,0,0,1,632,1,632,0.0,1168.0,632,632
Seq_338_LinJ.28,Seq_338_LinJ.28,100.0,248,0,0,1,248,1,248,4.32e-131,459.0,248,248
Seq_339_LinJ.28,Seq_339_LinJ.28,100.0,586,0,0,1,586,1,586,0.0,1083.0,586,586
Seq_340_LinJ.28,Seq_340_LinJ.28,100.0,154,0,0,1,154,1,154,4.6300000000000006e-79,285.0,154,154
Seq_341_LinJ.28,Seq_341_LinJ.28,100.0,628,0,0,1,628,1,628,0.0,1160.0,628,628
Seq_342_LinJ.28,Seq_342_LinJ.28,100.0,118,0,0,1,118,1,118,3.5100000000000004e-59,219.0,118,118
Seq_343_LinJ.28,Seq_343_LinJ.28,100.0,765,0,0,1,765,1,765,0.0,1413.0,765,765
Seq_343_LinJ.28,Seq_182_LinJ.17,98.562,765,11,0,1,765,1000,236,0.0,1352.0,765,1094
Seq_343_LinJ.28,Seq_196_LinJ.17,98.658,745,10,0,21,765,1,745,0.0,1321.0,765,990
Seq_343_LinJ.28,Seq_245_LinJ.21,98.523,745,11,0,21,765,1,745,0.0,1315.0,765,990
Seq_344_LinJ.29,Seq_344_LinJ.29,100.0,150,0,0,1,150,1,150,7.53e-77,278.0,150,150
Seq_345_LinJ.29,Seq_345_LinJ.29,100.0,114,0,0,1,114,1,114,5.65e-57,211.0,114,114
Seq_346_LinJ.29,Seq_346_LinJ.29,100.0,250,0,0,1,250,1,250,3.37e-132,462.0,250,250
Seq_346_LinJ.29,Seq_348_LinJ.29,98.8,250,3,0,1,250,1,250,3.39e-127,446.0,250,250
Seq_347_LinJ.29,Seq_347_LinJ.29,100.0,287,0,0,1,287,1,287,1.06e-152,531.0,287,287
Seq_347_LinJ.29,Seq_349_LinJ.29,99.652,287,1,0,1,287,1,287,4.91e-151,525.0,287,287
Seq_348_LinJ.29,Seq_348_LinJ.29,100.0,250,0,0,1,250,1,250,3.37e-132,462.0,250,250
Seq_348_LinJ.29,Seq_346_LinJ.29,98.8,250,3,0,1,250,1,250,3.39e-127,446.0,250,250
Seq_349_LinJ.29,Seq_349_LinJ.29,100.0,287,0,0,1,287,1,287,1.06e-152,531.0,287,287
Seq_349_LinJ.29,Seq_347_LinJ.29,99.652,287,1,0,1,287,1,287,4.91e-151,525.0,287,287
Seq_350_LinJ.29,Seq_350_LinJ.29,100.0,346,0,0,1,346,1,346,0.0,640.0,346,346
Seq_350_LinJ.29,Seq_352_LinJ.29,100.0,115,0,0,1,115,115,1,5.300000000000001e-57,213.0,346,115
Seq_351_LinJ.29,Seq_351_LinJ.29,100.0,749,0,0,1,749,1,749,0.0,1384.0,749,749
Seq_352_LinJ.29,Seq_352_LinJ.29,100.0,115,0,0,1,115,1,115,1.59e-57,213.0,115,115
Seq_352_LinJ.29,Seq_350_LinJ.29,100.0,115,0,0,1,115,115,1,1.59e-57,213.0,115,346
Seq_353_LinJ.29,Seq_353_LinJ.29,100.0,244,0,0,1,244,1,244,7.110000000000001e-129,451.0,244,244
Seq_353_LinJ.29,Seq_368_LinJ.29,99.59,244,1,0,1,244,249,492,3.31e-127,446.0,244,492
Seq_354_LinJ.29,Seq_354_LinJ.29,100.0,799,0,0,1,799,1,799,0.0,1476.0,799,799
Seq_355_LinJ.29,Seq_366_LinJ.29,100.0,1058,0,0,1,1058,1,1058,0.0,1954.0,1058,1058
Seq_355_LinJ.29,Seq_355_LinJ.29,100.0,1058,0,0,1,1058,1,1058,0.0,1954.0,1058,1058
Seq_355_LinJ.29,Seq_363_LinJ.29,99.905,1058,1,0,1,1058,1,1058,0.0,1949.0,1058,1058
Seq_355_LinJ.29,Seq_358_LinJ.29,99.622,1058,0,1,1,1058,1,1054,0.0,1929.0,1058,1054
Seq_356_LinJ.29,Seq_367_LinJ.29,100.0,152,0,0,1,152,1,152,5.91e-78,281.0,152,152
Seq_356_LinJ.29,Seq_364_LinJ.29,100.0,152,0,0,1,152,1,152,5.91e-78,281.0,152,152
Seq_356_LinJ.29,Seq_361_LinJ.29,100.0,152,0,0,1,152,1,152,5.91e-78,281.0,152,152
Seq_356_LinJ.29,Seq_356_LinJ.29,100.0,152,0,0,1,152,1,152,5.91e-78,281.0,152,152
Seq_357_LinJ.29,Seq_365_LinJ.29,100.0,1307,0,0,1,1307,1,1307,0.0,2414.0,1307,1307
Seq_357_LinJ.29,Seq_362_LinJ.29,100.0,1307,0,0,1,1307,1,1307,0.0,2414.0,1307,1307
Seq_357_LinJ.29,Seq_357_LinJ.29,100.0,1307,0,0,1,1307,1,1307,0.0,2414.0,1307,1307
Seq_358_LinJ.29,Seq_358_LinJ.29,100.0,1054,0,0,1,1054,1,1054,0.0,1947.0,1054,1054
Seq_358_LinJ.29,Seq_366_LinJ.29,99.622,1058,0,1,1,1054,1,1058,0.0,1929.0,1054,1058
Seq_358_LinJ.29,Seq_355_LinJ.29,99.622,1058,0,1,1,1054,1,1058,0.0,1929.0,1054,1058
Seq_358_LinJ.29,Seq_363_LinJ.29,99.527,1058,1,1,1,1054,1,1058,0.0,1923.0,1054,1058
Seq_359_LinJ.29,Seq_359_LinJ.29,100.0,1090,0,0,1,1090,1,1090,0.0,2013.0,1090,1090
Seq_360_LinJ.29,Seq_360_LinJ.29,100.0,1632,0,0,1,1632,1,1632,0.0,3014.0,1632,1632
Seq_361_LinJ.29,Seq_367_LinJ.29,100.0,152,0,0,1,152,1,152,5.91e-78,281.0,152,152
Seq_361_LinJ.29,Seq_364_LinJ.29,100.0,152,0,0,1,152,1,152,5.91e-78,281.0,152,152
Seq_361_LinJ.29,Seq_361_LinJ.29,100.0,152,0,0,1,152,1,152,5.91e-78,281.0,152,152
Seq_361_LinJ.29,Seq_356_LinJ.29,100.0,152,0,0,1,152,1,152,5.91e-78,281.0,152,152
Seq_362_LinJ.29,Seq_365_LinJ.29,100.0,1307,0,0,1,1307,1,1307,0.0,2414.0,1307,1307
Seq_362_LinJ.29,Seq_362_LinJ.29,100.0,1307,0,0,1,1307,1,1307,0.0,2414.0,1307,1307
Seq_362_LinJ.29,Seq_357_LinJ.29,100.0,1307,0,0,1,1307,1,1307,0.0,2414.0,1307,1307
Seq_363_LinJ.29,Seq_363_LinJ.29,100.0,1058,0,0,1,1058,1,1058,0.0,1954.0,1058,1058
Seq_363_LinJ.29,Seq_366_LinJ.29,99.905,1058,1,0,1,1058,1,1058,0.0,1949.0,1058,1058
Seq_363_LinJ.29,Seq_355_LinJ.29,99.905,1058,1,0,1,1058,1,1058,0.0,1949.0,1058,1058
Seq_363_LinJ.29,Seq_358_LinJ.29,99.527,1058,1,1,1,1058,1,1054,0.0,1923.0,1058,1054
Seq_364_LinJ.29,Seq_367_LinJ.29,100.0,152,0,0,1,152,1,152,5.91e-78,281.0,152,152
Seq_364_LinJ.29,Seq_364_LinJ.29,100.0,152,0,0,1,152,1,152,5.91e-78,281.0,152,152
Seq_364_LinJ.29,Seq_361_LinJ.29,100.0,152,0,0,1,152,1,152,5.91e-78,281.0,152,152
Seq_364_LinJ.29,Seq_356_LinJ.29,100.0,152,0,0,1,152,1,152,5.91e-78,281.0,152,152
Seq_365_LinJ.29,Seq_365_LinJ.29,100.0,1307,0,0,1,1307,1,1307,0.0,2414.0,1307,1307
Seq_365_LinJ.29,Seq_362_LinJ.29,100.0,1307,0,0,1,1307,1,1307,0.0,2414.0,1307,1307
Seq_365_LinJ.29,Seq_357_LinJ.29,100.0,1307,0,0,1,1307,1,1307,0.0,2414.0,1307,1307
Seq_366_LinJ.29,Seq_366_LinJ.29,100.0,1058,0,0,1,1058,1,1058,0.0,1954.0,1058,1058
Seq_366_LinJ.29,Seq_355_LinJ.29,100.0,1058,0,0,1,1058,1,1058,0.0,1954.0,1058,1058
Seq_366_LinJ.29,Seq_363_LinJ.29,99.905,1058,1,0,1,1058,1,1058,0.0,1949.0,1058,1058
Seq_366_LinJ.29,Seq_358_LinJ.29,99.622,1058,0,1,1,1058,1,1054,0.0,1929.0,1058,1054
Seq_367_LinJ.29,Seq_367_LinJ.29,100.0,152,0,0,1,152,1,152,5.91e-78,281.0,152,152
Seq_367_LinJ.29,Seq_364_LinJ.29,100.0,152,0,0,1,152,1,152,5.91e-78,281.0,152,152
Seq_367_LinJ.29,Seq_361_LinJ.29,100.0,152,0,0,1,152,1,152,5.91e-78,281.0,152,152
Seq_367_LinJ.29,Seq_356_LinJ.29,100.0,152,0,0,1,152,1,152,5.91e-78,281.0,152,152
Seq_368_LinJ.29,Seq_368_LinJ.29,100.0,492,0,0,1,492,1,492,0.0,909.0,492,492
Seq_368_LinJ.29,Seq_353_LinJ.29,99.59,244,1,0,249,492,1,244,6.9e-127,446.0,492,244
Seq_369_LinJ.29,Seq_369_LinJ.29,100.0,684,0,0,1,684,1,684,0.0,1264.0,684,684
Seq_370_LinJ.29,Seq_370_LinJ.29,100.0,116,0,0,1,116,1,116,4.4600000000000005e-58,215.0,116,116
Seq_371_LinJ.29,Seq_371_LinJ.29,100.0,124,0,0,1,124,1,124,1.72e-62,230.0,124,124
Seq_371_LinJ.29,Seq_372_LinJ.29,99.194,124,1,0,1,124,1,124,7.999999999999999e-61,224.0,124,124
Seq_372_LinJ.29,Seq_372_LinJ.29,100.0,124,0,0,1,124,1,124,1.72e-62,230.0,124,124
Seq_372_LinJ.29,Seq_371_LinJ.29,99.194,124,1,0,1,124,1,124,7.999999999999999e-61,224.0,124,124
Seq_373_LinJ.29,Seq_373_LinJ.29,100.0,159,0,0,1,159,1,159,7.98e-82,294.0,159,159
Seq_374_LinJ.29,Seq_374_LinJ.29,100.0,163,0,0,1,163,1,163,4.9e-84,302.0,163,163
Seq_375_LinJ.29,Seq_375_LinJ.29,100.0,151,0,0,1,151,1,151,2.11e-77,279.0,151,151
Seq_376_LinJ.29,Seq_376_LinJ.29,100.0,114,0,0,1,114,1,114,5.65e-57,211.0,114,114
Seq_377_LinJ.29,Seq_377_LinJ.29,100.0,142,0,0,1,142,1,142,1.9800000000000001e-72,263.0,142,142
Seq_378_LinJ.29,Seq_378_LinJ.29,100.0,102,0,0,1,102,1,102,2.32e-50,189.0,102,102
Seq_379_LinJ.29,Seq_379_LinJ.29,100.0,154,0,0,1,154,1,154,4.6300000000000006e-79,285.0,154,154
Seq_380_LinJ.29,Seq_380_LinJ.29,100.0,693,0,0,1,693,1,693,0.0,1280.0,693,693
Seq_381_LinJ.29,Seq_381_LinJ.29,100.0,606,0,0,1,606,1,606,0.0,1120.0,606,606
Seq_382_LinJ.29,Seq_382_LinJ.29,100.0,554,0,0,1,554,1,554,0.0,1024.0,554,554
Seq_382_LinJ.29,Seq_384_LinJ.29,96.129,155,3,3,1,153,1,154,6.569999999999999e-68,250.0,554,554
Seq_383_LinJ.29,Seq_383_LinJ.29,100.0,577,0,0,1,577,1,577,0.0,1066.0,577,577
Seq_384_LinJ.29,Seq_384_LinJ.29,100.0,554,0,0,1,554,1,554,0.0,1024.0,554,554
Seq_384_LinJ.29,Seq_382_LinJ.29,96.129,155,3,3,1,154,1,153,6.569999999999999e-68,250.0,554,554
Seq_385_LinJ.30,Seq_385_LinJ.30,100.0,106,0,0,1,106,1,106,1.4499999999999999e-52,196.0,106,106
Seq_386_LinJ.30,Seq_386_LinJ.30,100.0,593,0,0,1,593,1,593,0.0,1096.0,593,593
Seq_386_LinJ.30,Seq_489_LinJ.33,95.871,557,8,2,37,593,605,64,0.0,887.0,593,605
Seq_387_LinJ.30,Seq_387_LinJ.30,100.0,1000,0,0,1,1000,1,1000,0.0,1847.0,1000,1000
Seq_388_LinJ.30,Seq_388_LinJ.30,100.0,115,0,0,1,115,1,115,1.59e-57,213.0,115,115
Seq_389_LinJ.30,Seq_389_LinJ.30,100.0,199,0,0,1,199,1,199,5.94e-104,368.0,199,199
Seq_389_LinJ.30,Seq_390_LinJ.30,97.99,199,4,0,1,199,8,206,2.78e-97,346.0,199,206
