qseqid,sseqid,pident,qstart,qend,sstart,send,evalue,bitscore,length,qlen,qcovs,slen
Seq_13_LinJ.03,LinJ.09,95.238,20,40,263150,263170,0.19,34.4,21,151,99,581924
Seq_13_LinJ.03,LinJ.09,89.286,20,47,148399,148425,0.19,34.4,28,151,99,581924
Seq_13_LinJ.03,LinJ.30,80.0,105,149,1201417,1201461,0.19,34.4,45,151,87,1353302
Seq_13_LinJ.03,LinJ.36,91.667,17,40,595774,595797,0.19,34.4,24,151,97,2743073
Seq_13_LinJ.03,LinJ.25,91.667,38,61,543605,543582,0.19,34.4,24,151,89,895083
Seq_13_LinJ.03,LinJ.27,100.0,18,35,1047768,1047751,0.19,34.4,18,151,52,1175412
Seq_13_LinJ.03,LinJ.11,95.238,37,57,16016,16036,0.19,34.4,21,151,34,568611
Seq_13_LinJ.03,LinJ.21,78.788,5,69,374519,374574,0.19,34.4,66,151,84,764861
Seq_13_LinJ.03,LinJ.24,89.286,21,47,105700,105726,0.19,34.4,28,151,81,863815
Seq_13_LinJ.03,LinJ.08,95.455,20,41,158234,158254,0.19,34.4,22,151,41,515747
Seq_13_LinJ.03,LinJ.29,89.286,34,60,343440,343467,0.19,34.4,28,151,95,1272419
Seq_13_LinJ.03,LinJ.23,76.923,90,151,116877,116814,0.19,34.4,65,151,76,786683
Seq_13_LinJ.03,LinJ.21,83.784,46,82,728075,728110,0.19,34.4,37,151,84,764861
Seq_13_LinJ.03,LinJ.21,83.784,46,82,715328,715293,0.19,34.4,37,151,84,764861
Seq_280_LinJ.24,LinJ.32,88.889,106,132,886794,886768,0.2,34.4,27,155,99,1544760
Seq_280_LinJ.24,LinJ.34,100.0,117,134,7323,7306,0.2,34.4,18,155,95,1852095
Seq_280_LinJ.24,LinJ.34,95.238,114,134,24927,24947,0.2,34.4,21,155,95,1852095
Seq_280_LinJ.24,LinJ.12,80.0,106,153,107934,107886,0.2,34.4,50,155,57,593475
Seq_280_LinJ.24,LinJ.29,88.889,8,34,84415,84389,0.2,34.4,27,155,95,1272419
Seq_281_LinJ.24,LinJ.12,80.0,106,153,107934,107886,0.2,34.4,50,155,57,593475
Seq_281_LinJ.24,LinJ.29,88.889,8,34,84415,84389,0.2,34.4,27,155,95,1272419
Seq_281_LinJ.24,LinJ.19,85.714,10,43,41857,41825,0.2,34.4,35,155,47,706124
Seq_281_LinJ.24,LinJ.06,95.455,111,131,138733,138754,0.2,34.4,22,155,45,525234
Seq_280_LinJ.24,LinJ.35,85.294,97,128,1488662,1488695,0.2,34.4,34,155,99,2019672
Seq_280_LinJ.24,LinJ.34,100.0,117,134,2908,2891,0.2,34.4,18,155,95,1852095
Seq_280_LinJ.24,LinJ.19,85.714,10,43,57761,57729,0.2,34.4,35,155,47,706124
Seq_280_LinJ.24,LinJ.13,85.294,3,34,65884,65851,0.2,34.4,34,155,94,659814
Seq_280_LinJ.24,LinJ.24,91.667,12,35,138383,138406,0.2,34.4,24,155,100,863815
Seq_280_LinJ.24,LinJ.06,91.667,111,134,463139,463162,0.2,34.4,24,155,45,525234
Seq_280_LinJ.24,LinJ.09,91.667,106,129,513344,513367,0.2,34.4,24,155,84,581924
Seq_280_LinJ.24,LinJ.12,76.812,88,153,89227,89293,0.2,34.4,69,155,57,593475
Seq_280_LinJ.24,LinJ.18,91.667,6,29,503204,503227,0.2,34.4,24,155,97,720431
Seq_280_LinJ.24,LinJ.34,95.238,114,134,3741,3761,0.2,34.4,21,155,95,1852095
Seq_280_LinJ.24,LinJ.06,95.455,111,131,218927,218948,0.2,34.4,22,155,45,525234
Seq_280_LinJ.24,LinJ.24,91.667,12,35,157178,157201,0.2,34.4,24,155,100,863815
Seq_280_LinJ.24,LinJ.32,95.238,106,126,722595,722575,0.2,34.4,21,155,99,1544760
Seq_279_LinJ.24,LinJ.23,84.848,98,130,198060,198028,0.2,34.4,33,157,50,786683
Seq_281_LinJ.24,LinJ.13,95.238,106,126,578759,578739,0.2,34.4,21,155,94,659814
Seq_281_LinJ.24,LinJ.13,95.238,106,126,587525,587505,0.2,34.4,21,155,94,659814
Seq_281_LinJ.24,LinJ.09,91.667,106,129,513344,513367,0.2,34.4,24,155,84,581924
Seq_281_LinJ.24,LinJ.12,76.812,88,153,89227,89293,0.2,34.4,69,155,57,593475
Seq_281_LinJ.24,LinJ.18,91.667,6,29,503204,503227,0.2,34.4,24,155,97,720431
Seq_281_LinJ.24,LinJ.21,88.889,106,132,267440,267466,0.2,34.4,27,155,100,764861
Seq_281_LinJ.24,LinJ.21,88.889,106,132,278018,278044,0.2,34.4,27,155,100,764861
Seq_281_LinJ.24,LinJ.24,91.667,12,35,138383,138406,0.2,34.4,24,155,100,863815
Seq_281_LinJ.24,LinJ.06,95.455,111,131,218927,218948,0.2,34.4,22,155,45,525234
Seq_279_LinJ.24,LinJ.21,88.889,108,134,278018,278044,0.2,34.4,27,157,100,764861
Seq_280_LinJ.24,LinJ.32,95.238,106,126,730816,730796,0.2,34.4,21,155,99,1544760
Seq_279_LinJ.24,LinJ.23,84.848,98,130,210160,210192,0.2,34.4,33,157,50,786683
Seq_281_LinJ.24,LinJ.06,91.667,111,134,463139,463162,0.2,34.4,24,155,45,525234
Seq_279_LinJ.24,LinJ.23,95.238,16,36,503581,503561,0.2,34.4,21,157,50,786683
Seq_280_LinJ.24,LinJ.23,95.238,14,34,503581,503561,0.2,34.4,21,155,50,786683
Seq_280_LinJ.24,LinJ.21,88.889,106,132,374565,374591,0.2,34.4,27,155,100,764861
Seq_280_LinJ.24,LinJ.20,82.5,97,136,247568,247530,0.2,34.4,40,155,50,731244
Seq_280_LinJ.24,LinJ.21,88.889,106,132,267440,267466,0.2,34.4,27,155,100,764861
Seq_280_LinJ.24,LinJ.21,88.889,106,132,278018,278044,0.2,34.4,27,155,100,764861
Seq_280_LinJ.24,LinJ.32,95.238,106,126,748899,748879,0.2,34.4,21,155,99,1544760
Seq_279_LinJ.24,LinJ.24,91.667,14,37,138383,138406,0.2,34.4,24,157,100,863815
Seq_281_LinJ.24,LinJ.19,85.714,10,43,57761,57729,0.2,34.4,35,155,47,706124
Seq_281_LinJ.24,LinJ.32,95.238,106,126,722595,722575,0.2,34.4,21,155,99,1544760
Seq_281_LinJ.24,LinJ.32,95.238,106,126,730816,730796,0.2,34.4,21,155,99,1544760
Seq_279_LinJ.24,LinJ.19,85.714,12,45,41857,41825,0.2,34.4,35,157,47,706124
Seq_279_LinJ.24,LinJ.11,83.784,5,40,122080,122044,0.2,34.4,37,157,83,568611
Seq_279_LinJ.24,LinJ.29,88.889,10,36,84415,84389,0.2,34.4,27,157,96,1272419
Seq_279_LinJ.24,LinJ.29,79.592,80,127,716300,716252,0.2,34.4,49,157,96,1272419
Seq_279_LinJ.24,LinJ.19,85.714,12,45,57761,57729,0.2,34.4,35,157,47,706124
Seq_279_LinJ.24,LinJ.19,85.714,12,45,78483,78515,0.2,34.4,35,157,47,706124
Seq_279_LinJ.24,LinJ.20,82.5,99,138,247568,247530,0.2,34.4,40,157,49,731244
Seq_281_LinJ.24,LinJ.23,84.848,96,128,160279,160311,0.2,34.4,33,155,50,786683
Seq_279_LinJ.24,LinJ.24,91.667,14,37,151048,151071,0.2,34.4,24,157,100,863815
Seq_279_LinJ.24,LinJ.24,91.667,14,37,157178,157201,0.2,34.4,24,157,100,863815
Seq_279_LinJ.24,LinJ.06,91.667,113,136,457655,457678,0.2,34.4,24,157,44,525234
Seq_279_LinJ.24,LinJ.06,91.667,113,136,463139,463162,0.2,34.4,24,157,44,525234
Seq_279_LinJ.24,LinJ.05,88.889,108,134,92664,92690,0.2,34.4,27,157,78,467714
Seq_279_LinJ.24,LinJ.35,85.294,99,130,1488662,1488695,0.2,34.4,34,157,97,2019672
Seq_280_LinJ.24,LinJ.32,95.238,106,126,752047,752027,0.2,34.4,21,155,99,1544760
Seq_280_LinJ.24,LinJ.19,85.714,10,43,52704,52672,0.2,34.4,35,155,47,706124
Seq_281_LinJ.24,LinJ.06,95.455,111,131,247615,247636,0.2,34.4,22,155,45,525234
Seq_281_LinJ.24,LinJ.06,95.455,111,131,181172,181193,0.2,34.4,22,155,45,525234
Seq_281_LinJ.24,LinJ.24,91.667,12,35,151048,151071,0.2,34.4,24,155,100,863815
Seq_281_LinJ.24,LinJ.24,91.667,12,35,157178,157201,0.2,34.4,24,155,100,863815
Seq_281_LinJ.24,LinJ.21,88.889,106,132,308948,308974,0.2,34.4,27,155,100,764861
Seq_281_LinJ.24,LinJ.23,87.097,2,32,87368,87396,0.2,34.4,31,155,50,786683
Seq_281_LinJ.24,LinJ.10,76.471,58,124,477207,477271,0.2,34.4,68,155,77,588579
Seq_281_LinJ.24,LinJ.35,85.294,97,128,1488662,1488695,0.2,34.4,34,155,99,2019672
Seq_281_LinJ.24,LinJ.34,100.0,117,134,2908,2891,0.2,34.4,18,155,95,1852095
Seq_281_LinJ.24,LinJ.34,95.238,114,134,3741,3761,0.2,34.4,21,155,95,1852095
Seq_281_LinJ.24,LinJ.34,100.0,117,134,7323,7306,0.2,34.4,18,155,95,1852095
Seq_281_LinJ.24,LinJ.34,95.238,114,134,24927,24947,0.2,34.4,21,155,95,1852095
Seq_279_LinJ.24,LinJ.23,84.848,98,130,213086,213054,0.2,34.4,33,157,50,786683
Seq_281_LinJ.24,LinJ.23,84.848,96,128,198060,198028,0.2,34.4,33,155,50,786683
Seq_281_LinJ.24,LinJ.26,85.714,1,32,790402,790436,0.2,34.4,35,155,63,1055293
Seq_281_LinJ.24,LinJ.13,95.238,106,126,599625,599645,0.2,34.4,21,155,94,659814
Seq_281_LinJ.24,LinJ.19,85.714,10,43,78483,78515,0.2,34.4,35,155,47,706124
Seq_281_LinJ.24,LinJ.06,95.455,111,131,190764,190785,0.2,34.4,22,155,45,525234
Seq_281_LinJ.24,LinJ.23,84.848,96,128,210160,210192,0.2,34.4,33,155,50,786683
Seq_281_LinJ.24,LinJ.23,84.848,96,128,213086,213054,0.2,34.4,33,155,50,786683
Seq_281_LinJ.24,LinJ.23,95.238,14,34,503581,503561,0.2,34.4,21,155,50,786683
Seq_281_LinJ.24,LinJ.23,87.097,2,32,99428,99456,0.2,34.4,31,155,50,786683
Seq_279_LinJ.24,LinJ.10,76.471,60,126,477207,477271,0.2,34.4,68,157,76,588579
Seq_280_LinJ.24,LinJ.11,83.784,3,38,122080,122044,0.2,34.4,37,155,85,568611
Seq_280_LinJ.24,LinJ.23,84.848,96,128,198060,198028,0.2,34.4,33,155,50,786683
Seq_280_LinJ.24,LinJ.26,85.714,1,32,790402,790436,0.2,34.4,35,155,63,1055293
Seq_280_LinJ.24,LinJ.19,85.714,10,43,41857,41825,0.2,34.4,35,155,47,706124
Seq_280_LinJ.24,LinJ.06,95.455,111,131,138733,138754,0.2,34.4,22,155,45,525234
Seq_280_LinJ.24,LinJ.10,76.471,58,124,477207,477271,0.2,34.4,68,155,77,588579
Seq_279_LinJ.24,LinJ.03,83.784,1,36,376186,376150,0.2,34.4,37,157,34,389657
Seq_279_LinJ.24,LinJ.31,83.333,1,36,1419719,1419754,0.2,34.4,36,157,96,1529246
Seq_279_LinJ.24,LinJ.32,88.889,108,134,886794,886768,0.2,34.4,27,157,99,1544760
Seq_279_LinJ.24,LinJ.19,85.714,12,45,52704,52672,0.2,34.4,35,157,47,706124
Seq_279_LinJ.24,LinJ.12,80.0,108,155,107934,107886,0.2,34.4,50,157,56,593475
Seq_280_LinJ.24,LinJ.29,79.592,78,125,716300,716252,0.2,34.4,49,155,95,1272419
Seq_279_LinJ.24,LinJ.09,91.667,108,131,513344,513367,0.2,34.4,24,157,84,581924
Seq_279_LinJ.24,LinJ.13,95.238,108,128,599625,599645,0.2,34.4,21,157,93,659814
Seq_281_LinJ.24,LinJ.13,85.294,3,34,65884,65851,0.2,34.4,34,155,94,659814
Seq_279_LinJ.24,LinJ.18,91.667,8,31,503204,503227,0.2,34.4,24,157,96,720431
Seq_279_LinJ.24,LinJ.23,87.097,4,34,87368,87396,0.2,34.4,31,157,50,786683
Seq_279_LinJ.24,LinJ.31,77.966,1,56,1428546,1428489,0.2,34.4,59,157,96,1529246
Seq_279_LinJ.24,LinJ.34,100.0,119,136,2908,2891,0.2,34.4,18,157,94,1852095
Seq_279_LinJ.24,LinJ.12,76.812,90,155,89227,89293,0.2,34.4,69,157,56,593475
Seq_279_LinJ.24,LinJ.06,95.455,113,133,138733,138754,0.2,34.4,22,157,44,525234
Seq_279_LinJ.24,LinJ.06,95.455,113,133,181172,181193,0.2,34.4,22,157,44,525234
Seq_279_LinJ.24,LinJ.06,95.455,113,133,190764,190785,0.2,34.4,22,157,44,525234
Seq_279_LinJ.24,LinJ.32,95.238,108,128,730816,730796,0.2,34.4,21,157,99,1544760
Seq_281_LinJ.24,LinJ.06,91.667,111,134,457655,457678,0.2,34.4,24,155,45,525234
Seq_280_LinJ.24,LinJ.23,87.097,2,32,99428,99456,0.2,34.4,31,155,50,786683
Seq_280_LinJ.24,LinJ.23,84.848,96,128,160279,160311,0.2,34.4,33,155,50,786683
Seq_280_LinJ.24,LinJ.24,91.667,12,35,151048,151071,0.2,34.4,24,155,100,863815
Seq_280_LinJ.24,LinJ.06,95.455,111,131,247615,247636,0.2,34.4,22,155,45,525234
Seq_280_LinJ.24,LinJ.06,91.667,111,134,457655,457678,0.2,34.4,24,155,45,525234
Seq_280_LinJ.24,LinJ.06,95.455,111,131,181172,181193,0.2,34.4,22,155,45,525234
Seq_279_LinJ.24,LinJ.23,87.097,4,34,99428,99456,0.2,34.4,31,157,50,786683
Seq_279_LinJ.24,LinJ.23,84.848,98,130,160279,160311,0.2,34.4,33,157,50,786683
Seq_279_LinJ.24,LinJ.33,84.848,98,130,680592,680624,0.2,34.4,33,157,99,1532318
Seq_279_LinJ.24,LinJ.32,95.238,108,128,722595,722575,0.2,34.4,21,157,99,1544760
Seq_279_LinJ.24,LinJ.13,85.294,5,36,65884,65851,0.2,34.4,34,157,93,659814
Seq_279_LinJ.24,LinJ.32,95.238,108,128,748899,748879,0.2,34.4,21,157,99,1544760
Seq_279_LinJ.24,LinJ.32,95.238,108,128,752047,752027,0.2,34.4,21,157,99,1544760
Seq_279_LinJ.24,LinJ.32,88.889,108,134,877998,877972,0.2,34.4,27,157,99,1544760
Seq_279_LinJ.24,LinJ.34,95.238,116,136,3741,3761,0.2,34.4,21,157,94,1852095
Seq_279_LinJ.24,LinJ.34,100.0,119,136,7323,7306,0.2,34.4,18,157,94,1852095
Seq_279_LinJ.24,LinJ.34,95.238,116,136,24927,24947,0.2,34.4,21,157,94,1852095
Seq_279_LinJ.24,LinJ.13,95.238,108,128,578759,578739,0.2,34.4,21,157,93,659814
Seq_279_LinJ.24,LinJ.13,95.238,108,128,587525,587505,0.2,34.4,21,157,93,659814
Seq_279_LinJ.24,LinJ.13,85.294,5,36,61058,61025,0.2,34.4,34,157,93,659814
Seq_279_LinJ.24,LinJ.21,88.889,108,134,267440,267466,0.2,34.4,27,157,100,764861
Seq_280_LinJ.24,LinJ.06,95.455,111,131,190764,190785,0.2,34.4,22,155,45,525234
Seq_280_LinJ.24,LinJ.13,95.238,106,126,599625,599645,0.2,34.4,21,155,94,659814
Seq_280_LinJ.24,LinJ.13,95.238,106,126,587525,587505,0.2,34.4,21,155,94,659814
Seq_280_LinJ.24,LinJ.13,95.238,106,126,578759,578739,0.2,34.4,21,155,94,659814
Seq_281_LinJ.24,LinJ.32,95.238,106,126,752047,752027,0.2,34.4,21,155,99,1544760
Seq_281_LinJ.24,LinJ.19,85.714,10,43,52704,52672,0.2,34.4,35,155,47,706124
Seq_281_LinJ.24,LinJ.05,88.889,106,132,92664,92690,0.2,34.4,27,155,79,467714
Seq_281_LinJ.24,LinJ.33,84.848,96,128,680592,680624,0.2,34.4,33,155,100,1532318
Seq_280_LinJ.24,LinJ.23,84.848,96,128,213086,213054,0.2,34.4,33,155,50,786683
Seq_280_LinJ.24,LinJ.23,84.848,96,128,210160,210192,0.2,34.4,33,155,50,786683
Seq_281_LinJ.24,LinJ.13,85.294,3,34,61058,61025,0.2,34.4,34,155,94,659814
Seq_280_LinJ.24,LinJ.23,87.097,2,32,87368,87396,0.2,34.4,31,155,50,786683
Seq_279_LinJ.24,LinJ.06,95.455,113,133,218927,218948,0.2,34.4,22,157,44,525234
Seq_280_LinJ.24,LinJ.21,88.889,106,132,308948,308974,0.2,34.4,27,155,100,764861
Seq_281_LinJ.24,LinJ.29,79.592,78,125,716300,716252,0.2,34.4,49,155,95,1272419
Seq_281_LinJ.24,LinJ.20,82.5,97,136,247568,247530,0.2,34.4,40,155,50,731244
Seq_281_LinJ.24,LinJ.32,88.889,106,132,877998,877972,0.2,34.4,27,155,99,1544760
Seq_281_LinJ.24,LinJ.32,88.889,106,132,886794,886768,0.2,34.4,27,155,99,1544760
Seq_281_LinJ.24,LinJ.21,88.889,106,132,374565,374591,0.2,34.4,27,155,100,764861
Seq_281_LinJ.24,LinJ.11,83.784,3,38,122080,122044,0.2,34.4,37,155,85,568611
Seq_279_LinJ.24,LinJ.06,95.455,113,133,247615,247636,0.2,34.4,22,157,44,525234
Seq_279_LinJ.24,LinJ.21,88.889,108,134,308948,308974,0.2,34.4,27,157,100,764861
Seq_279_LinJ.24,LinJ.21,88.889,108,134,374565,374591,0.2,34.4,27,157,100,764861
Seq_281_LinJ.24,LinJ.32,95.238,106,126,748899,748879,0.2,34.4,21,155,99,1544760
Seq_280_LinJ.24,LinJ.13,85.294,3,34,61058,61025,0.2,34.4,34,155,94,659814
Seq_280_LinJ.24,LinJ.19,85.714,10,43,78483,78515,0.2,34.4,35,155,47,706124
Seq_280_LinJ.24,LinJ.05,88.889,106,132,92664,92690,0.2,34.4,27,155,79,467714
Seq_280_LinJ.24,LinJ.33,84.848,96,128,680592,680624,0.2,34.4,33,155,100,1532318
Seq_280_LinJ.24,LinJ.32,88.889,106,132,877998,877972,0.2,34.4,27,155,99,1544760
Seq_26_LinJ.04,LinJ.13,80.0,41,90,578739,578787,0.21,36.2,50,531,22,659814
Seq_26_LinJ.04,LinJ.06,100.0,395,413,295467,295485,0.21,36.2,19,531,12,525234
Seq_26_LinJ.04,LinJ.31,87.879,368,399,1074553,1074523,0.21,36.2,33,531,37,1529246
Seq_26_LinJ.04,LinJ.31,100.0,158,176,3013,2995,0.21,36.2,19,531,37,1529246
Seq_26_LinJ.04,LinJ.32,78.333,14,73,1190939,1190883,0.21,36.2,60,531,25,1544760
Seq_26_LinJ.04,LinJ.32,78.333,14,73,1215232,1215288,0.21,36.2,60,531,25,1544760
Seq_26_LinJ.04,LinJ.29,100.0,178,196,150345,150363,0.21,36.2,19,531,37,1272419
Seq_26_LinJ.04,LinJ.32,78.333,14,73,1168023,1167967,0.21,36.2,60,531,25,1544760
Seq_26_LinJ.04,LinJ.22,100.0,171,189,295368,295350,0.21,36.2,19,531,8,782154
Seq_206_LinJ.17,LinJ.36,79.63,59,108,1006196,1006248,0.21,34.4,54,162,60,2743073
Seq_206_LinJ.17,LinJ.17,75.0,75,151,246168,246089,0.21,34.4,80,162,100,690898
Seq_206_LinJ.17,LinJ.17,75.0,75,151,101420,101342,0.21,34.4,80,162,100,690898
Seq_206_LinJ.17,LinJ.17,75.0,75,151,126956,126878,0.21,34.4,80,162,100,690898
Seq_206_LinJ.17,LinJ.19,100.0,96,113,138280,138297,0.21,34.4,18,162,96,706124
Seq_206_LinJ.17,LinJ.09,83.784,74,110,442900,442866,0.21,34.4,37,162,23,581924
Seq_26_LinJ.04,LinJ.33,81.633,2,50,716761,716719,0.21,36.2,49,531,55,1532318
Seq_26_LinJ.04,LinJ.33,81.633,2,50,854251,854209,0.21,36.2,49,531,55,1532318
Seq_26_LinJ.04,LinJ.24,75.904,125,201,537522,537603,0.21,36.2,83,531,49,863815
Seq_206_LinJ.17,LinJ.29,75.676,74,147,451895,451964,0.21,34.4,74,162,80,1272419
Seq_206_LinJ.17,LinJ.31,79.31,100,154,340320,340373,0.21,34.4,58,162,93,1529246
Seq_206_LinJ.17,LinJ.34,73.832,44,146,1682076,1682177,0.21,34.4,107,162,73,1852095
Seq_206_LinJ.17,LinJ.17,82.5,74,112,430113,430151,0.21,34.4,40,162,100,690898
Seq_26_LinJ.04,LinJ.14,100.0,158,176,654784,654802,0.21,36.2,19,531,14,656132
Seq_206_LinJ.17,LinJ.09,83.784,74,110,424662,424628,0.21,34.4,37,162,23,581924
Seq_206_LinJ.17,LinJ.15,79.63,63,112,620211,620159,0.21,34.4,54,162,31,650324
Seq_206_LinJ.17,LinJ.15,79.63,63,112,560528,560476,0.21,34.4,54,162,31,650324
Seq_206_LinJ.17,LinJ.36,79.63,59,108,1022806,1022858,0.21,34.4,54,162,60,2743073
Seq_206_LinJ.17,LinJ.15,79.63,63,112,584975,585027,0.21,34.4,54,162,31,650324
Seq_26_LinJ.04,LinJ.33,80.0,38,87,569620,569573,0.21,36.2,50,531,55,1532318
Seq_26_LinJ.04,LinJ.33,80.0,38,87,603642,603595,0.21,36.2,50,531,55,1532318
Seq_26_LinJ.04,LinJ.33,81.633,2,50,710873,710831,0.21,36.2,49,531,55,1532318
Seq_26_LinJ.04,LinJ.19,76.25,2,80,139772,139700,0.21,36.2,80,531,48,706124
Seq_26_LinJ.04,LinJ.13,80.0,41,90,587505,587553,0.21,36.2,50,531,22,659814
Seq_26_LinJ.04,LinJ.13,78.947,47,103,599639,599586,0.21,36.2,57,531,22,659814
Seq_211_LinJ.18,LinJ.31,87.097,13,43,1160341,1160311,0.22,36.2,31,562,30,1529246
Seq_211_LinJ.18,LinJ.36,84.211,88,124,75431,75395,0.22,36.2,38,562,26,2743073
Seq_211_LinJ.18,LinJ.30,95.455,103,124,106297,106276,0.22,36.2,22,562,23,1353302
Seq_211_LinJ.18,LinJ.33,84.211,88,124,184299,184263,0.22,36.2,38,562,21,1532318
Seq_211_LinJ.18,LinJ.36,84.211,88,124,84007,83971,0.22,36.2,38,562,26,2743073
Seq_211_LinJ.18,LinJ.29,78.571,161,214,1048172,1048117,0.22,36.2,56,562,31,1272419
Seq_211_LinJ.18,LinJ.26,95.455,100,121,210607,210586,0.22,36.2,22,562,28,1055293
Seq_211_LinJ.18,LinJ.12,89.286,187,214,134617,134644,0.22,36.2,28,562,11,593475
Seq_211_LinJ.18,LinJ.12,89.286,187,214,122488,122515,0.22,36.2,28,562,11,593475
Seq_211_LinJ.18,LinJ.12,89.286,187,214,107744,107717,0.22,36.2,28,562,11,593475
Seq_211_LinJ.18,LinJ.33,84.211,88,124,222452,222416,0.22,36.2,38,562,21,1532318
Seq_211_LinJ.18,LinJ.28,80.769,158,208,1193096,1193049,0.22,36.2,52,562,26,1205031
Seq_211_LinJ.18,LinJ.33,84.211,88,124,211616,211580,0.22,36.2,38,562,21,1532318
Seq_211_LinJ.18,LinJ.36,92.0,100,124,2534081,2534057,0.22,36.2,25,562,26,2743073
Seq_211_LinJ.18,LinJ.36,76.389,144,212,329764,329694,0.22,36.2,72,562,26,2743073
Seq_211_LinJ.18,LinJ.33,83.784,88,124,680581,680617,0.22,36.2,37,562,21,1532318
Seq_211_LinJ.18,LinJ.33,84.211,88,124,241483,241447,0.22,36.2,38,562,21,1532318
Seq_211_LinJ.18,LinJ.33,84.211,88,124,225389,225353,0.22,36.2,38,562,21,1532318
Seq_211_LinJ.18,LinJ.33,84.211,88,124,159414,159378,0.22,36.2,38,562,21,1532318
Seq_211_LinJ.18,LinJ.29,84.615,88,124,746995,746959,0.22,36.2,39,562,31,1272419
Seq_211_LinJ.18,LinJ.36,76.389,144,212,315786,315856,0.22,36.2,72,562,26,2743073
Seq_211_LinJ.18,LinJ.29,95.455,15,36,102239,102218,0.22,36.2,22,562,31,1272419
Seq_211_LinJ.18,LinJ.33,84.211,88,124,171398,171362,0.22,36.2,38,562,21,1532318
Seq_211_LinJ.18,LinJ.35,79.63,161,213,781450,781501,0.22,36.2,54,562,21,2019672
Seq_211_LinJ.18,LinJ.35,79.63,161,213,774125,774176,0.22,36.2,54,562,21,2019672
Seq_211_LinJ.18,LinJ.13,76.316,161,232,485764,485691,0.22,36.2,76,562,21,659814
Seq_211_LinJ.18,LinJ.29,78.571,161,214,1041249,1041194,0.22,36.2,56,562,31,1272419
Seq_211_LinJ.18,LinJ.26,95.455,100,121,169307,169286,0.22,36.2,22,562,28,1055293
Seq_211_LinJ.18,LinJ.34,79.245,161,211,1682422,1682474,0.22,36.2,53,562,26,1852095
Seq_211_LinJ.18,LinJ.34,76.389,143,211,262728,262799,0.22,36.2,72,562,26,1852095
Seq_211_LinJ.18,LinJ.30,95.455,103,124,109882,109861,0.22,36.2,22,562,23,1353302
Seq_211_LinJ.18,LinJ.29,82.222,3,44,1000733,1000777,0.22,36.2,45,562,31,1272419
Seq_211_LinJ.18,LinJ.24,84.211,207,243,660510,660547,0.22,36.2,38,562,36,863815
Seq_211_LinJ.18,LinJ.26,95.455,100,121,271213,271192,0.22,36.2,22,562,28,1055293
Seq_211_LinJ.18,LinJ.26,95.455,100,121,234792,234771,0.22,36.2,22,562,28,1055293
Seq_211_LinJ.18,LinJ.26,95.455,100,121,228670,228691,0.22,36.2,22,562,28,1055293
Seq_211_LinJ.18,LinJ.29,95.455,15,36,93792,93771,0.22,36.2,22,562,31,1272419
Seq_211_LinJ.18,LinJ.32,92.0,7,31,823460,823484,0.22,36.2,25,562,32,1544760
Seq_211_LinJ.18,LinJ.13,76.316,161,232,558214,558141,0.22,36.2,76,562,21,659814
Seq_211_LinJ.18,LinJ.14,92.0,100,124,622107,622131,0.22,36.2,25,562,17,656132
Seq_211_LinJ.18,LinJ.12,89.286,187,214,89435,89462,0.22,36.2,28,562,11,593475
Seq_211_LinJ.18,LinJ.29,82.222,3,44,1024512,1024556,0.22,36.2,45,562,31,1272419
Seq_211_LinJ.18,LinJ.07,84.211,88,124,246714,246677,0.22,36.2,38,562,16,592866
Seq_211_LinJ.18,LinJ.31,87.097,13,43,1143932,1143902,0.22,36.2,31,562,30,1529246
Seq_211_LinJ.18,LinJ.20,79.592,163,211,419489,419537,0.22,36.2,49,562,36,731244
Seq_211_LinJ.18,LinJ.36,76.389,144,212,320110,320180,0.22,36.2,72,562,26,2743073
Seq_211_LinJ.18,LinJ.24,92.308,8,32,461969,461994,0.22,36.2,26,562,36,863815
Seq_211_LinJ.18,LinJ.12,89.286,187,214,176895,176868,0.22,36.2,28,562,11,593475
Seq_29_LinJ.04,LinJ.32,78.333,14,73,1190939,1190883,0.23,36.2,60,585,10,1544760
Seq_29_LinJ.04,LinJ.32,78.333,14,73,1215232,1215288,0.23,36.2,60,585,10,1544760
Seq_29_LinJ.04,LinJ.13,80.0,41,90,587505,587553,0.23,36.2,50,585,11,659814
Seq_28_LinJ.04,LinJ.30,77.143,115,183,507838,507773,0.23,36.2,70,585,41,1353302
Seq_29_LinJ.04,LinJ.30,80.0,128,176,601628,601579,0.23,36.2,50,585,38,1353302
Seq_29_LinJ.04,LinJ.33,81.633,2,50,710873,710831,0.23,36.2,49,585,42,1532318
Seq_29_LinJ.04,LinJ.33,81.633,2,50,716761,716719,0.23,36.2,49,585,42,1532318
Seq_29_LinJ.04,LinJ.13,80.0,41,90,578739,578787,0.23,36.2,50,585,11,659814
Seq_378_LinJ.29,LinJ.35,89.286,14,41,878914,878887,0.23,36.2,28,576,28,2019672
Seq_378_LinJ.29,LinJ.30,86.111,60,93,1026006,1026040,0.23,36.2,36,576,14,1353302
Seq_29_LinJ.04,LinJ.30,77.143,115,183,507838,507773,0.23,36.2,70,585,38,1353302
Seq_29_LinJ.04,LinJ.33,80.0,38,87,569620,569573,0.23,36.2,50,585,42,1532318
Seq_29_LinJ.04,LinJ.33,80.0,38,87,603642,603595,0.23,36.2,50,585,42,1532318
