neg_name,chrom,start,end,strand,gene_id,transcript_id,parent_id,gene,transcript,CDS,3utr,5utr,pseudogen,notes,interval
lre_57.2,LinJ.30,507455,508919,+,LINF_300020050,,,True,False,False,False,False,,,"[507455, 508919]"
lre_57.2,LinJ.30,507455,508919,+,,LINF_30T0020050,LINF_300020050,False,True,False,False,False,,,"[507455, 508919]"
lre_57.3,LinJ.30,509128,516446,+,LINF_300020100,,,True,False,False,False,False,,kinesin,"[509128, 516446]"
lre_57.3,LinJ.30,509128,516446,+,,LINF_30T0020100,LINF_300020100,False,True,False,False,False,,kinesin,"[509128, 516446]"
lre_57.3,LinJ.30,513204,516446,+,,,LINF_30T0020100,False,False,False,True,False,,,"[513204, 516446]"
lre_57.4,LinJ.30,516824,519567,+,LINF_300020200,,,True,False,False,False,False,,p1/s1_nuclease,"[516824, 519567]"
lre_57.4,LinJ.30,516824,519567,+,,LINF_30T0020200,LINF_300020200,False,True,False,False,False,,p1/s1_nuclease,"[516824, 519567]"
lre_57.4,LinJ.30,518090,519567,+,,,LINF_30T0020200,False,False,False,True,False,,,"[518090, 519567]"
lre_23.2,LinJ.31,3,2694,-,LINF_310004900,,,True,False,False,False,False,,,"[3, 2694]"
lre_23.2,LinJ.31,3,2694,-,,LINF_31T0004900,LINF_310004900,False,True,False,False,False,,,"[3, 2694]"
lre_58.1,LinJ.31,317136,317964,-,LINF_310014250,,,True,False,False,False,False,,,"[317136, 317964]"
lre_58.1,LinJ.31,317136,317964,-,,LINF_31T0014250,LINF_310014250,False,True,False,False,False,,,"[317136, 317964]"
lre_58.2,LinJ.31,322998,328575,-,LINF_310014500,,,True,False,False,False,False,,amino_acid_permease_3|arginine_transporter|AAP3|aap3_4.7,"[322998, 328575]"
lre_58.2,LinJ.31,322998,328575,-,,LINF_31T0014500,LINF_310014500,False,True,False,False,False,,amino_acid_permease_3|arginine_transporter|AAP3|aap3_4.7,"[322998, 328575]"
lre_58.2,LinJ.31,322998,326836,-,,,LINF_31T0014500,False,False,False,True,False,,,"[322998, 326836]"
lre_58.3,LinJ.31,405961,406903,-,LINF_310016350,,,True,False,False,False,False,,,"[405961, 406903]"
lre_58.3,LinJ.31,405961,406903,-,,LINF_31T0016350,LINF_310016350,False,True,False,False,False,,,"[405961, 406903]"
lre_60.1,LinJ.31,440694,447113,-,LINF_310017000,,,True,False,False,False,False,,hypothetical_protein_-_conserved,"[440694, 447113]"
lre_60.1,LinJ.31,440694,447113,-,,LINF_31T0017000,LINF_310017000,False,True,False,False,False,,hypothetical_protein_-_conserved,"[440694, 447113]"
lre_60.1,LinJ.31,440694,442935,-,,,LINF_31T0017000,False,False,False,True,False,,,"[440694, 442935]"
lre_58.5,LinJ.31,440694,447113,-,LINF_310017000,,,True,False,False,False,False,,hypothetical_protein_-_conserved,"[440694, 447113]"
lre_58.5,LinJ.31,440694,447113,-,,LINF_31T0017000,LINF_310017000,False,True,False,False,False,,hypothetical_protein_-_conserved,"[440694, 447113]"
lre_58.5,LinJ.31,440694,442935,-,,,LINF_31T0017000,False,False,False,True,False,,,"[440694, 442935]"
lre_60.2,LinJ.31,462000,463926,-,LINF_310017800,,,True,False,False,False,False,,monoglyceride_lipase,"[462000, 463926]"
lre_60.2,LinJ.31,462000,463926,-,,LINF_31T0017800,LINF_310017800,False,True,False,False,False,,monoglyceride_lipase,"[462000, 463926]"
lre_60.2,LinJ.31,462000,462786,-,,,LINF_31T0017800,False,False,False,True,False,,,"[462000, 462786]"
lre_59.2,LinJ.31,500464,506449,-,LINF_310018700,,,True,False,False,False,False,,H(+)-exporting_diphosphatase,"[500464, 506449]"
lre_59.2,LinJ.31,500464,506449,-,,LINF_31T0018700,LINF_310018700,False,True,False,False,False,,H(+)-exporting_diphosphatase,"[500464, 506449]"
lre_59.2,LinJ.31,500464,503903,-,,,LINF_31T0018700,False,False,False,True,False,,,"[500464, 503903]"
lre_58.6,LinJ.31,500464,506449,-,LINF_310018700,,,True,False,False,False,False,,H(+)-exporting_diphosphatase,"[500464, 506449]"
lre_58.6,LinJ.31,500464,506449,-,,LINF_31T0018700,LINF_310018700,False,True,False,False,False,,H(+)-exporting_diphosphatase,"[500464, 506449]"
lre_58.6,LinJ.31,500464,503903,-,,,LINF_31T0018700,False,False,False,True,False,,,"[500464, 503903]"
lre_61.1,LinJ.31,786541,795054,-,LINF_310022700,,,True,False,False,False,False,,hypothetical_protein_-_conserved,"[786541, 795054]"
lre_61.1,LinJ.31,786541,795054,-,,LINF_31T0022700,LINF_310022700,False,True,False,False,False,,hypothetical_protein_-_conserved,"[786541, 795054]"
lre_61.1,LinJ.31,786541,793015,-,,,LINF_31T0022700,False,False,False,True,False,,,"[786541, 793015]"
lre_61.2,LinJ.31,855264,861966,-,LINF_310025000,,,True,False,False,False,False,,hypothetical_protein_-_conserved,"[855264, 861966]"
lre_61.2,LinJ.31,855264,861966,-,,LINF_31T0025000,LINF_310025000,False,True,False,False,False,,hypothetical_protein_-_conserved,"[855264, 861966]"
lre_61.2,LinJ.31,855264,860716,-,,,LINF_31T0025000,False,False,False,True,False,,,"[855264, 860716]"
lre_62.1,LinJ.31,967493,971919,-,LINF_310026700,,,True,False,False,False,False,,peptidase_m20/m25/m40_family-like_protein,"[967493, 971919]"
lre_62.1,LinJ.31,967493,971919,-,,LINF_31T0026700,LINF_310026700,False,True,False,False,False,,peptidase_m20/m25/m40_family-like_protein,"[967493, 971919]"
lre_62.1,LinJ.31,967493,970298,-,,,LINF_31T0026700,False,False,False,True,False,,,"[967493, 970298]"
lre_63.1,LinJ.31,973364,979320,-,LINF_310026900,,,True,False,False,False,False,,protein_of_unknown_function_-_conserved,"[973364, 979320]"
lre_63.1,LinJ.31,973364,979320,-,,LINF_31T0026900,LINF_310026900,False,True,False,False,False,,protein_of_unknown_function_-_conserved,"[973364, 979320]"
lre_63.1,LinJ.31,973364,975996,-,,,LINF_31T0026900,False,False,False,True,False,,,"[973364, 975996]"
lre_63.2,LinJ.31,979748,981420,-,LINF_310026950,,,True,False,False,False,False,,,"[979748, 981420]"
lre_63.2,LinJ.31,979748,981420,-,,LINF_31T0026950,LINF_310026950,False,True,False,False,False,,,"[979748, 981420]"
lre_63.3,LinJ.31,991470,996088,-,LINF_310027200,,,True,False,False,False,False,,transcription_like_protein_nupm1,"[991470, 996088]"
lre_63.3,LinJ.31,991470,996088,-,,LINF_31T0027200,LINF_310027200,False,True,False,False,False,,transcription_like_protein_nupm1,"[991470, 996088]"
lre_63.3,LinJ.31,991470,993701,-,,,LINF_31T0027200,False,False,False,True,False,,,"[991470, 993701]"
lre_62.2,LinJ.31,1029887,1033101,-,LINF_310028200,,,True,False,False,False,False,,peptidase_m20/m25/m40_family-like_protein,"[1029887, 1033101]"
lre_62.2,LinJ.31,1029887,1033101,-,,LINF_31T0028200,LINF_310028200,False,True,False,False,False,,peptidase_m20/m25/m40_family-like_protein,"[1029887, 1033101]"
lre_62.2,LinJ.31,1029887,1031480,-,,,LINF_31T0028200,False,False,False,True,False,,,"[1029887, 1031480]"
lre_15.3,LinJ.32,968,1399,+,LINF_320004800,,,True,False,False,False,False,,,"[968, 1399]"
lre_15.3,LinJ.32,968,1399,+,,LINF_32T0004800,LINF_320004800,False,True,False,False,False,,,"[968, 1399]"
lre_15.3,LinJ.32,1943,2745,-,LINF_320004900,,,True,False,False,False,False,,,"[1943, 2745]"
lre_15.3,LinJ.32,1943,2745,-,,LINF_32T0004900,LINF_320004900,False,True,False,False,False,,,"[1943, 2745]"
lre_64.1,LinJ.32,345025,351432,+,LINF_320014830,,,True,False,False,False,False,,,"[345025, 351432]"
lre_64.1,LinJ.32,345025,351432,+,,LINF_32T0014830,LINF_320014830,False,True,False,False,False,,,"[345025, 351432]"
lre_65.1,LinJ.32,345025,351432,+,LINF_320014830,,,True,False,False,False,False,,,"[345025, 351432]"
lre_65.1,LinJ.32,345025,351432,+,,LINF_32T0014830,LINF_320014830,False,True,False,False,False,,,"[345025, 351432]"
lre_64.2,LinJ.32,374515,391521,+,LINF_320015400,,,True,False,False,False,False,,hypothetical_protein_-_conserved,"[374515, 391521]"
lre_64.2,LinJ.32,374515,391521,+,,LINF_32T0015400,LINF_320015400,False,True,False,False,False,,hypothetical_protein_-_conserved,"[374515, 391521]"
lre_65.2,LinJ.32,374515,391521,+,LINF_320015400,,,True,False,False,False,False,,hypothetical_protein_-_conserved,"[374515, 391521]"
lre_65.2,LinJ.32,374515,391521,+,,LINF_32T0015400,LINF_320015400,False,True,False,False,False,,hypothetical_protein_-_conserved,"[374515, 391521]"
lre_64.2,LinJ.32,380402,391521,+,,,LINF_32T0015400,False,False,False,True,False,,,"[380402, 391521]"
lre_65.2,LinJ.32,380402,391521,+,,,LINF_32T0015400,False,False,False,True,False,,,"[380402, 391521]"
lre_64.3,LinJ.32,391856,395482,+,LINF_320015500,,,True,False,False,False,False,,Vps23_core_domain_containing_protein|Li1040,"[391856, 395482]"
lre_64.3,LinJ.32,391856,395482,+,,LINF_32T0015500,LINF_320015500,False,True,False,False,False,,Vps23_core_domain_containing_protein|Li1040,"[391856, 395482]"
lre_65.3,LinJ.32,391856,395482,+,LINF_320015500,,,True,False,False,False,False,,Vps23_core_domain_containing_protein|Li1040,"[391856, 395482]"
lre_65.3,LinJ.32,391856,395482,+,,LINF_32T0015500,LINF_320015500,False,True,False,False,False,,Vps23_core_domain_containing_protein|Li1040,"[391856, 395482]"
lre_64.3,LinJ.32,393597,395482,+,,,LINF_32T0015500,False,False,False,True,False,,,"[393597, 395482]"
lre_65.3,LinJ.32,393597,395482,+,,,LINF_32T0015500,False,False,False,True,False,,,"[393597, 395482]"
lre_66.1,LinJ.32,514098,517396,+,LINF_320019000,,,True,False,False,False,False,,peptidase_PPPDE4,"[514098, 517396]"
lre_66.1,LinJ.32,514098,517396,+,,LINF_32T0019000,LINF_320019000,False,True,False,False,False,,peptidase_PPPDE4,"[514098, 517396]"
lre_66.1,LinJ.32,516117,517396,+,,,LINF_32T0019000,False,False,False,True,False,,,"[516117, 517396]"
lre_66.2,LinJ.32,538303,541717,-,LINF_320019500,,,True,False,False,False,False,,hypothetical_protein_-_conserved,"[538303, 541717]"
lre_66.2,LinJ.32,538303,541717,-,,LINF_32T0019500,LINF_320019500,False,True,False,False,False,,hypothetical_protein_-_conserved,"[538303, 541717]"
lre_66.2,LinJ.32,538303,540475,-,,,LINF_32T0019500,False,False,False,True,False,,,"[538303, 540475]"
lre_67.1,LinJ.32,802344,803500,-,LINF_320026750,,,True,False,False,False,False,,,"[802344, 803500]"
lre_67.1,LinJ.32,802344,803500,-,,LINF_32T0026750,LINF_320026750,False,True,False,False,False,,,"[802344, 803500]"
lre_67.1,LinJ.32,803501,807153,-,LINF_320026800,,,True,False,False,False,False,,Cytidylyltransferase,"[803501, 807153]"
lre_67.1,LinJ.32,803501,807153,-,,LINF_32T0026800,LINF_320026800,False,True,False,False,False,,Cytidylyltransferase,"[803501, 807153]"
lre_67.1,LinJ.32,803501,805717,-,,,LINF_32T0026800,False,False,False,True,False,,,"[803501, 805717]"
lre_67.2,LinJ.32,896918,901896,-,LINF_320029300,,,True,False,False,False,False,,Sphingosine-1-phosphate_phosphatase,"[896918, 901896]"
lre_67.2,LinJ.32,896918,901896,-,,LINF_32T0029300,LINF_320029300,False,True,False,False,False,,Sphingosine-1-phosphate_phosphatase,"[896918, 901896]"
lre_67.2,LinJ.32,896918,898981,-,,,LINF_32T0029300,False,False,False,True,False,,,"[896918, 898981]"
lre_55.2,LinJ.33,1002245,1005303,+,LINF_330032400,,,True,False,False,False,False,,Acetate:succinate_CoA_transferase,"[1002245, 1005303]"
lre_55.2,LinJ.33,1002245,1005303,+,,LINF_33T0032400,LINF_330032400,False,True,False,False,False,,Acetate:succinate_CoA_transferase,"[1002245, 1005303]"
lre_55.2,LinJ.33,1004088,1005303,+,,,LINF_33T0032400,False,False,False,True,False,,,"[1004088, 1005303]"
lre_55.2,LinJ.33,1005687,1009527,+,LINF_330032500,,,True,False,False,False,False,,Rab-GTPase-TBC_domain_containing_protein,"[1005687, 1009527]"
lre_55.2,LinJ.33,1005687,1009527,+,,LINF_33T0032500,LINF_330032500,False,True,False,False,False,,Rab-GTPase-TBC_domain_containing_protein,"[1005687, 1009527]"
lre_55.2,LinJ.33,1005687,1005824,+,,,LINF_33T0032500,False,False,False,False,True,,,"[1005687, 1005824]"
lre_68.1,LinJ.33,1156039,1172306,+,LINF_330036550,,,True,False,False,False,False,,,"[1156039, 1172306]"
lre_68.1,LinJ.33,1156039,1172306,+,,LINF_33T0036550,LINF_330036550,False,True,False,False,False,,,"[1156039, 1172306]"
lre_68.2,LinJ.33,1209450,1213712,+,LINF_330037200,,,True,False,False,False,False,,GTP-binding_elongation_factor_tu_family_protein_-_putative,"[1209450, 1213712]"
lre_68.2,LinJ.33,1209450,1213712,+,,LINF_33T0037200,LINF_330037200,False,True,False,False,False,,GTP-binding_elongation_factor_tu_family_protein_-_putative,"[1209450, 1213712]"
lre_68.2,LinJ.33,1212542,1213712,+,,,LINF_33T0037200,False,False,False,True,False,,,"[1212542, 1213712]"
lre_69.1,LinJ.33,1254377,1257191,+,LINF_330038400,,,True,False,False,False,False,,hypothetical_protein_-_conserved,"[1254377, 1257191]"
lre_69.1,LinJ.33,1254377,1257191,+,,LINF_33T0038400,LINF_330038400,False,True,False,False,False,,hypothetical_protein_-_conserved,"[1254377, 1257191]"
lre_69.1,LinJ.33,1255198,1257191,+,,,LINF_33T0038400,False,False,False,True,False,,,"[1255198, 1257191]"
lre_68.3,LinJ.33,1261542,1263979,+,LINF_330038475,,,True,False,False,False,False,,,"[1261542, 1263979]"
lre_68.3,LinJ.33,1261542,1263979,+,,LINF_33T0038475,LINF_330038475,False,True,False,False,False,,,"[1261542, 1263979]"
lre_69.2,LinJ.33,1272320,1275156,+,LINF_330038545,,,True,False,False,False,False,,,"[1272320, 1275156]"
lre_69.2,LinJ.33,1272320,1275156,+,,LINF_33T0038545,LINF_330038545,False,True,False,False,False,,,"[1272320, 1275156]"
lre_68.4,LinJ.33,1279488,1286836,+,LINF_330038590,,,True,False,False,False,False,,,"[1279488, 1286836]"
lre_68.4,LinJ.33,1279488,1286836,+,,LINF_33T0038590,LINF_330038590,False,True,False,False,False,,,"[1279488, 1286836]"
lre_37.3,LinJ.33,1531735,1532106,+,LINF_330042920,,,True,False,False,False,False,,,"[1531735, 1532106]"
lre_37.3,LinJ.33,1531735,1532106,+,,LINF_33T0042920,LINF_330042920,False,True,False,False,False,,,"[1531735, 1532106]"
lre_71.1,LinJ.34,422379,423723,+,LINF_340015350,,,True,False,False,False,False,,,"[422379, 423723]"
lre_71.1,LinJ.34,422379,423723,+,,LINF_34T0015350,LINF_340015350,False,True,False,False,False,,,"[422379, 423723]"
lre_70.1,LinJ.34,423724,426392,+,LINF_340015400,,,True,False,False,False,False,,amastin-like_surface_protein_-_putative,"[423724, 426392]"
lre_70.1,LinJ.34,423724,426392,+,,LINF_34T0015400,LINF_340015400,False,True,False,False,False,,amastin-like_surface_protein_-_putative,"[423724, 426392]"
lre_70.1,LinJ.34,424495,426392,+,,,LINF_34T0015400,False,False,False,True,False,,,"[424495, 426392]"
lre_70.2,LinJ.34,428116,431093,+,LINF_340015450,,,True,False,False,False,False,,,"[428116, 431093]"
lre_70.2,LinJ.34,428116,431093,+,,LINF_34T0015450,LINF_340015450,False,True,False,False,False,,,"[428116, 431093]"
lre_70.3,LinJ.34,432504,435210,+,LINF_340015500,,,True,False,False,False,False,,amastin-like_protein,"[432504, 435210]"
lre_70.3,LinJ.34,432504,435210,+,,LINF_34T0015500,LINF_340015500,False,True,False,False,False,,amastin-like_protein,"[432504, 435210]"
lre_70.3,LinJ.34,433308,435210,+,,,LINF_34T0015500,False,False,False,True,False,,,"[433308, 435210]"
lre_70.4,LinJ.34,445685,448392,+,LINF_340015800,,,True,False,False,False,False,,amastin-like_protein,"[445685, 448392]"
lre_70.4,LinJ.34,445685,448392,+,,LINF_34T0015800,LINF_340015800,False,True,False,False,False,,amastin-like_protein,"[445685, 448392]"
lre_70.4,LinJ.34,446495,448392,+,,,LINF_34T0015800,False,False,False,True,False,,,"[446495, 448392]"
lre_70.5,LinJ.34,450104,453599,+,LINF_340015900,,,True,False,False,False,False,,amastin-like_protein,"[450104, 453599]"
lre_70.5,LinJ.34,450104,453599,+,,LINF_34T0015900,LINF_340015900,False,True,False,False,False,,amastin-like_protein,"[450104, 453599]"
lre_70.5,LinJ.34,450914,453599,+,,,LINF_34T0015900,False,False,False,True,False,,,"[450914, 453599]"
lre_71.2,LinJ.34,511354,513171,-,LINF_340017475,,,True,False,False,False,False,,,"[511354, 513171]"
lre_71.2,LinJ.34,511354,513171,-,,LINF_34T0017475,LINF_340017475,False,True,False,False,False,,,"[511354, 513171]"
lre_71.2,LinJ.34,513172,516089,-,LINF_340017500,,,True,False,False,False,False,,amastin-like_protein,"[513172, 516089]"
lre_71.2,LinJ.34,513172,516089,-,,LINF_34T0017500,LINF_340017500,False,True,False,False,False,,amastin-like_protein,"[513172, 516089]"
lre_71.2,LinJ.34,513172,515349,-,,,LINF_34T0017500,False,False,False,True,False,,,"[513172, 515349]"
lre_72.1,LinJ.34,557626,562306,-,LINF_340018600,,,True,False,False,False,False,,protein_of_unknown_function_-_conserved,"[557626, 562306]"
lre_72.1,LinJ.34,557626,562306,-,,LINF_34T0018600,LINF_340018600,False,True,False,False,False,,protein_of_unknown_function_-_conserved,"[557626, 562306]"
lre_72.1,LinJ.34,557626,559478,-,,,LINF_34T0018600,False,False,False,True,False,,,"[557626, 559478]"
lre_71.3,LinJ.34,735203,739818,-,LINF_340022850,,,True,False,False,False,False,,,"[735203, 739818]"
lre_71.3,LinJ.34,735203,739818,-,,LINF_34T0022850,LINF_340022850,False,True,False,False,False,,,"[735203, 739818]"
lre_70.6,LinJ.34,739819,743551,-,LINF_340022900,,,True,False,False,False,False,,amastin-like_protein,"[739819, 743551]"
lre_70.6,LinJ.34,739819,743551,-,,LINF_34T0022900,LINF_340022900,False,True,False,False,False,,amastin-like_protein,"[739819, 743551]"
lre_70.6,LinJ.34,739819,742807,-,,,LINF_34T0022900,False,False,False,True,False,,,"[739819, 742807]"
lre_71.3,LinJ.34,739819,743551,-,LINF_340022900,,,True,False,False,False,False,,amastin-like_protein,"[739819, 743551]"
lre_71.3,LinJ.34,739819,743551,-,,LINF_34T0022900,LINF_340022900,False,True,False,False,False,,amastin-like_protein,"[739819, 743551]"
lre_71.3,LinJ.34,739819,742807,-,,,LINF_34T0022900,False,False,False,True,False,,,"[739819, 742807]"
lre_72.2,LinJ.34,754280,757294,-,LINF_340023220,,,True,False,False,False,False,,,"[754280, 757294]"
lre_72.2,LinJ.34,754280,757294,-,,LINF_34T0023220,LINF_340023220,False,True,False,False,False,,,"[754280, 757294]"
lre_72.3,LinJ.34,754280,757294,-,LINF_340023220,,,True,False,False,False,False,,,"[754280, 757294]"
lre_72.3,LinJ.34,754280,757294,-,,LINF_34T0023220,LINF_340023220,False,True,False,False,False,,,"[754280, 757294]"
lre_73.1,LinJ.34,754280,757294,-,LINF_340023220,,,True,False,False,False,False,,,"[754280, 757294]"
lre_73.1,LinJ.34,754280,757294,-,,LINF_34T0023220,LINF_340023220,False,True,False,False,False,,,"[754280, 757294]"
lre_72.4,LinJ.34,758277,761292,-,LINF_340023260,,,True,False,False,False,False,,,"[758277, 761292]"
lre_72.4,LinJ.34,758277,761292,-,,LINF_34T0023260,LINF_340023260,False,True,False,False,False,,,"[758277, 761292]"
lre_72.5,LinJ.34,758277,761292,-,LINF_340023260,,,True,False,False,False,False,,,"[758277, 761292]"
lre_72.5,LinJ.34,758277,761292,-,,LINF_34T0023260,LINF_340023260,False,True,False,False,False,,,"[758277, 761292]"
lre_73.1,LinJ.34,758277,761292,-,LINF_340023260,,,True,False,False,False,False,,,"[758277, 761292]"
lre_73.1,LinJ.34,758277,761292,-,,LINF_34T0023260,LINF_340023260,False,True,False,False,False,,,"[758277, 761292]"
lre_73.2,LinJ.34,758277,761292,-,LINF_340023260,,,True,False,False,False,False,,,"[758277, 761292]"
lre_73.2,LinJ.34,758277,761292,-,,LINF_34T0023260,LINF_340023260,False,True,False,False,False,,,"[758277, 761292]"
lre_72.6,LinJ.34,761293,765197,-,LINF_340023280,,,True,False,False,False,False,,,"[761293, 765197]"
lre_72.6,LinJ.34,761293,765197,-,,LINF_34T0023280,LINF_340023280,False,True,False,False,False,,,"[761293, 765197]"
lre_72.7,LinJ.34,761293,765197,-,LINF_340023280,,,True,False,False,False,False,,,"[761293, 765197]"
lre_72.7,LinJ.34,761293,765197,-,,LINF_34T0023280,LINF_340023280,False,True,False,False,False,,,"[761293, 765197]"
lre_73.2,LinJ.34,761293,765197,-,LINF_340023280,,,True,False,False,False,False,,,"[761293, 765197]"
lre_73.2,LinJ.34,761293,765197,-,,LINF_34T0023280,LINF_340023280,False,True,False,False,False,,,"[761293, 765197]"
lre_73.3,LinJ.34,761293,765197,-,LINF_340023280,,,True,False,False,False,False,,,"[761293, 765197]"
lre_73.3,LinJ.34,761293,765197,-,,LINF_34T0023280,LINF_340023280,False,True,False,False,False,,,"[761293, 765197]"
lre_73.3,LinJ.34,766090,768423,-,LINF_340023300,,,True,False,False,False,False,,amastin-like_surface_protein_-_putative,"[766090, 768423]"
lre_73.3,LinJ.34,766090,768423,-,,LINF_34T0023300,LINF_340023300,False,True,False,False,False,,amastin-like_surface_protein_-_putative,"[766090, 768423]"
lre_73.3,LinJ.34,766090,767657,-,,,LINF_34T0023300,False,False,False,True,False,,,"[766090, 767657]"
lre_72.8,LinJ.34,772123,775066,-,LINF_340023415,,,True,False,False,False,False,,,"[772123, 775066]"
lre_72.8,LinJ.34,772123,775066,-,,LINF_34T0023415,LINF_340023415,False,True,False,False,False,,,"[772123, 775066]"
lre_73.4,LinJ.34,772123,775066,-,LINF_340023415,,,True,False,False,False,False,,,"[772123, 775066]"
lre_73.4,LinJ.34,772123,775066,-,,LINF_34T0023415,LINF_340023415,False,True,False,False,False,,,"[772123, 775066]"
lre_73.4,LinJ.34,775900,777200,-,LINF_340023430,,,True,False,False,False,False,,,"[775900, 777200]"
lre_73.4,LinJ.34,775900,777200,-,,LINF_34T0023430,LINF_340023430,False,True,False,False,False,,,"[775900, 777200]"
lre_72.9,LinJ.34,775900,777200,-,LINF_340023430,,,True,False,False,False,False,,,"[775900, 777200]"
lre_72.9,LinJ.34,775900,777200,-,,LINF_34T0023430,LINF_340023430,False,True,False,False,False,,,"[775900, 777200]"
lre_72.9,LinJ.34,777201,778297,-,LINF_340023445,,,True,False,False,False,False,,,"[777201, 778297]"
lre_72.9,LinJ.34,777201,778297,-,,LINF_34T0023445,LINF_340023445,False,True,False,False,False,,,"[777201, 778297]"
lre_73.5,LinJ.34,777201,778297,-,LINF_340023445,,,True,False,False,False,False,,,"[777201, 778297]"
lre_73.5,LinJ.34,777201,778297,-,,LINF_34T0023445,LINF_340023445,False,True,False,False,False,,,"[777201, 778297]"
lre_73.7,LinJ.34,778924,780014,-,LINF_340023460,,,True,False,False,False,False,,,"[778924, 780014]"
lre_73.7,LinJ.34,778924,780014,-,,LINF_34T0023460,LINF_340023460,False,True,False,False,False,,,"[778924, 780014]"
lre_72.10,LinJ.34,778924,780014,-,LINF_340023460,,,True,False,False,False,False,,,"[778924, 780014]"
lre_72.10,LinJ.34,778924,780014,-,,LINF_34T0023460,LINF_340023460,False,True,False,False,False,,,"[778924, 780014]"
lre_72.10,LinJ.34,780144,781532,-,LINF_340023475,,,True,False,False,False,False,,,"[780144, 781532]"
lre_72.10,LinJ.34,780144,781532,-,,LINF_34T0023475,LINF_340023475,False,True,False,False,False,,,"[780144, 781532]"
lre_73.8,LinJ.34,780144,781532,-,LINF_340023475,,,True,False,False,False,False,,,"[780144, 781532]"
lre_73.8,LinJ.34,780144,781532,-,,LINF_34T0023475,LINF_340023475,False,True,False,False,False,,,"[780144, 781532]"
lre_73.8,LinJ.34,781533,782303,-,LINF_340023490,,,True,False,False,False,False,,,"[781533, 782303]"
lre_73.8,LinJ.34,781533,782303,-,,LINF_34T0023490,LINF_340023490,False,True,False,False,False,,,"[781533, 782303]"
lre_73.8,LinJ.34,782521,784862,-,LINF_340023500,,,True,False,False,False,False,,amastin-like_surface_protein,"[782521, 784862]"
lre_73.8,LinJ.34,782521,784862,-,,LINF_34T0023500,LINF_340023500,False,True,False,False,False,,amastin-like_surface_protein,"[782521, 784862]"
lre_73.8,LinJ.34,782521,784096,-,,,LINF_34T0023500,False,False,False,True,False,,,"[782521, 784096]"
lre_73.9,LinJ.34,805687,808315,-,LINF_340024200,,,True,False,False,False,False,,amastin_surface_glycoprotein_-_putative,"[805687, 808315]"
lre_73.9,LinJ.34,805687,808315,-,,LINF_34T0024200,LINF_340024200,False,True,False,False,False,,amastin_surface_glycoprotein_-_putative,"[805687, 808315]"
lre_73.9,LinJ.34,805687,807555,-,,,LINF_34T0024200,False,False,False,True,False,,,"[805687, 807555]"
lre_72.12,LinJ.34,814218,816590,-,LINF_340024500,,,True,False,False,False,False,,amastin-like_surface_protein_-_putative,"[814218, 816590]"
lre_72.12,LinJ.34,814218,816590,-,,LINF_34T0024500,LINF_340024500,False,True,False,False,False,,amastin-like_surface_protein_-_putative,"[814218, 816590]"
lre_72.12,LinJ.34,814218,815826,-,,,LINF_34T0024500,False,False,False,True,False,,,"[814218, 815826]"
lre_72.11,LinJ.34,814218,816590,-,LINF_340024500,,,True,False,False,False,False,,amastin-like_surface_protein_-_putative,"[814218, 816590]"
lre_72.11,LinJ.34,814218,816590,-,,LINF_34T0024500,LINF_340024500,False,True,False,False,False,,amastin-like_surface_protein_-_putative,"[814218, 816590]"
lre_72.11,LinJ.34,814218,815826,-,,,LINF_34T0024500,False,False,False,True,False,,,"[814218, 815826]"
lre_72.13,LinJ.34,816591,819357,-,LINF_340024600,,,True,False,False,False,False,,amastin-like_surface_protein_-_putative,"[816591, 819357]"
lre_72.13,LinJ.34,816591,819357,-,,LINF_34T0024600,LINF_340024600,False,True,False,False,False,,amastin-like_surface_protein_-_putative,"[816591, 819357]"
lre_72.13,LinJ.34,816591,818593,-,,,LINF_34T0024600,False,False,False,True,False,,,"[816591, 818593]"
lre_72.14,LinJ.34,816591,819357,-,LINF_340024600,,,True,False,False,False,False,,amastin-like_surface_protein_-_putative,"[816591, 819357]"
lre_72.14,LinJ.34,816591,819357,-,,LINF_34T0024600,LINF_340024600,False,True,False,False,False,,amastin-like_surface_protein_-_putative,"[816591, 819357]"
lre_72.14,LinJ.34,816591,818593,-,,,LINF_34T0024600,False,False,False,True,False,,,"[816591, 818593]"
lre_74.1,LinJ.34,889011,895326,-,LINF_340026200,,,True,False,False,False,False,,Cardiolipin_synthetase,"[889011, 895326]"
lre_74.1,LinJ.34,889011,895326,-,,LINF_34T0026200,LINF_340026200,False,True,False,False,False,,Cardiolipin_synthetase,"[889011, 895326]"
lre_74.1,LinJ.34,889011,891956,-,,,LINF_34T0026200,False,False,False,True,False,,,"[889011, 891956]"
lre_75.1,LinJ.34,889011,895326,-,LINF_340026200,,,True,False,False,False,False,,Cardiolipin_synthetase,"[889011, 895326]"
lre_75.1,LinJ.34,889011,895326,-,,LINF_34T0026200,LINF_340026200,False,True,False,False,False,,Cardiolipin_synthetase,"[889011, 895326]"
lre_75.1,LinJ.34,889011,891956,-,,,LINF_34T0026200,False,False,False,True,False,,,"[889011, 891956]"
lre_74.2,LinJ.34,902943,911956,-,LINF_340026700,,,True,False,False,False,False,,eukaryotic_translation_initiation_factor_2-alpha_kinase|eIF2alpha_kinase|PERK|EIF2AK2,"[902943, 911956]"
